# Simulated random data filefor batch processing
# timestamp: 2020-04-29 14:23:28
# SEK
#----------------------------

"K-32","ENST00000514057.1"
"0.000000e+00","6.726511e+05"
"    7.496739","1.491131e+04"
"3.449525e+00","2.102786e+04"
"9.195734e+00","2.272167e+04"
"7.995359e-01","2.254567e+04"
"0.000000e+00","2.532465e+04"
"8.162464e-01","2.792150e+05"
"1.516261e+00","2.014324e+04"
"0.000000e+00","8.857118e+03"
"0.000000e+00","7.241357e+03"
"    0.000000","2.751952e+03"
"    0.000000","2.541281e+03"
"    0.000000","3.796830e+05"
"    0.000000","3.010016e+03"
"    1.282361","4.444563e+03"
"    0.000000","3.315863e+03"
"0.000000e+00","5.145978e+03"
"9.250488e-01","3.457922e+03"
"    0.00000","2.058844e+03"
"    0.000000","3.172757e+03"
"    0.000000","4.625091e+03"
"    0.000000","4.296659e+03"
"0.000000e+00","2.895821e+03"
"1.824702e+00","3.002218e+05"
"9.489369e-01","4.102626e+03"
"    0.000000","3.195449e+03"
"    1.343691","4.536968e+03"
"    0.000000","5.429960e+03"
"0.000000e+00","2.137762e+03"
"    0.000000","   3352.7521"
"2.005170e+01","3.133854e+05"
"0.000000e+00","2.502103e+03"
"    0.000000","4.437765e+03"
"    0.000000","1.988476e+03"
"    0.000000","3.981204e+03"
"    0.000000","2.706337e+03"
"    0.000000","4.363077e+03"
"    0.000000","2.696480e+03"
"2.971688e+01","2.279965e+03"
"    1.091845","2.831119e+03"
"    0.000000","1.866202e+03"
"    0.000000","2.129502e+03"
"    0.000000","3.142545e+03"
"    0.000000","3.262205e+03"
"0.000000e+00","1.711214e+03"
"0.000000e+00","9.916382e+05"
"    1.080314","3.267223e+03"
"2.258711e+00","2.061949e+03"
"    0.000000","4.108693e+03"
"0.000000e+00","2.649881e+03"
"    1.318247","3.555606e+03"
"    0.000000","4.159988e+03"
"    1.020009","4.150499e+05"
"    0.000000","2.806945e+03"
"    0.000000","3.059143e+03"
"    0.000000","5.369299e+03"
"9.809206e-01","3.378061e+03"
"    0.000000","3.470798e+03"
