# Simulated random data filefor batch processing
# timestamp: 2020-04-29 14:24:11
# SEK
#----------------------------

"727","ENST00000602666.1"
"5.569064e+00","1.743067e+04"
"   10.709627","3.184155e+01"
"0.000000e+00","2.489933e+01"
"2.192829e+01","8.028086e+00"
"3.997680e+00","9.893186e+00"
"0.000000e+00","1.162046e+01"
"0.000000e+00","0.000000e+00"
"0.000000e+00","1.927583e+00"
"0.000000e+00","2.325400e+01"
"0.000000e+00","1.313540e+01"
"    0.000000","2.594368e+01"
"    0.000000","9.248496e+00"
"    2.273931","1.676045e+02"
"    0.000000","1.215861e+01"
"    0.000000","3.712310e+00"
"    0.000000","8.301188e+00"
"0.000000e+00","6.496535e+00"
"0.000000e+00","7.499288e+00"
"    1.09708","1.981245e+01"
"    0.000000","6.570555e+00"
"    2.090192","2.693033e+01"
"    0.000000","7.307244e+00"
"0.000000e+00","4.422226e+00"
"3.193229e+00","0.000000e+00"
"4.744685e+00","5.299572e+00"
"    0.000000","2.763632e+01"
"    0.000000","7.010768e+00"
"    0.000000","9.215037e+00"
"2.900841e+00","5.026648e+00"
"    0.000000","     13.4784"
"1.743626e+00","3.196212e+00"
"0.000000e+00","5.062059e+00"
"    2.362669","1.611096e+00"
"    0.000000","4.573312e+00"
"    0.000000","4.899056e+01"
"    0.000000","4.414906e+00"
"    1.020431","9.977931e+00"
"    0.000000","1.608795e+01"
"0.000000e+00","9.938819e-01"
"    0.000000","1.706521e+01"
"    1.311524","1.328933e+01"
"    0.000000","1.033739e+01"
"    2.471737","2.644498e+00"
"    1.242904","1.065583e+01"
"0.000000e+00","5.462671e+01"
"0.000000e+00","4.418081e+01"
"    0.000000","5.239533e+00"
"0.000000e+00","6.445423e+00"
"    0.000000","1.065915e+01"
"8.339664e-01","5.767577e+00"
"    2.636494","2.513980e+00"
"    0.000000","9.080960e-01"
"    1.020009","4.458970e+00"
"    0.000000","3.655120e+01"
"    0.000000","1.832229e+01"
"    0.000000","2.327297e+01"
"9.809206e-01","1.116345e+01"
"    1.447026","1.450333e+01"
