# Simulated random data filefor batch processing
# timestamp: 2020-04-29 14:23:35
# SEK
#----------------------------

"K-32","ENST00000517869.1"
"0.000000e+00","7.068377e+04"
"    7.496739","2.575723e+03"
"3.449525e+00","4.487162e+03"
"9.195734e+00","8.194486e+03"
"7.995359e-01","7.414493e+03"
"0.000000e+00","9.682288e+03"
"8.162464e-01","6.599020e+04"
"1.516261e+00","6.488245e+03"
"0.000000e+00","1.751359e+03"
"0.000000e+00","1.881489e+03"
"    0.000000","2.852844e+03"
"    0.000000","2.019255e+03"
"    0.000000","1.260250e+05"
"    0.000000","9.293737e+02"
"    1.282361","2.142931e+03"
"    0.000000","1.877913e+03"
"0.000000e+00","1.541844e+03"
"9.250488e-01","1.635595e+03"
"    0.00000","2.057193e+03"
"    0.000000","2.827802e+03"
"    0.000000","1.300350e+03"
"    0.000000","2.024107e+03"
"0.000000e+00","1.990739e+03"
"1.824702e+00","9.350087e+04"
"9.489369e-01","1.117453e+03"
"    0.000000","1.797224e+03"
"    1.343691","1.799764e+03"
"    0.000000","1.248637e+03"
"0.000000e+00","1.569032e+03"
"    0.000000","   2368.8289"
"2.005170e+01","1.028413e+05"
"0.000000e+00","1.255391e+03"
"    0.000000","1.880955e+03"
"    0.000000","2.612276e+03"
"    0.000000","1.561934e+03"
"    0.000000","1.514313e+03"
"    0.000000","1.924834e+03"
"    0.000000","1.463304e+03"
"2.971688e+01","2.478742e+03"
"    1.091845","1.383135e+03"
"    0.000000","2.108257e+03"
"    0.000000","2.092851e+03"
"    0.000000","1.570832e+03"
"    0.000000","1.512366e+03"
"0.000000e+00","9.235726e+02"
"0.000000e+00","1.448836e+05"
"    1.080314","1.568117e+03"
"2.258711e+00","1.749053e+03"
"    0.000000","1.193825e+03"
"0.000000e+00","1.185558e+03"
"    1.318247","1.543584e+03"
"    0.000000","2.628030e+03"
"    1.020009","9.707624e+04"
"    0.000000","1.532339e+03"
"    0.000000","1.904160e+03"
"    0.000000","1.584063e+03"
"9.809206e-01","1.257749e+03"
"    0.000000","1.406323e+03"
