# Simulated random data filefor batch processing
# timestamp: 2020-04-29 14:23:37
# SEK
#----------------------------

"K-32","ENST00000361227.2"
"0.000000e+00","3.691992e+05"
"    7.496739","6.777948e+03"
"3.449525e+00","8.154909e+03"
"9.195734e+00","7.342779e+03"
"7.995359e-01","6.420678e+03"
"0.000000e+00","5.785765e+03"
"8.162464e-01","1.575796e+05"
"1.516261e+00","5.618262e+03"
"0.000000e+00","2.060305e+03"
"0.000000e+00","1.506192e+03"
"    0.000000","2.944128e+03"
"    0.000000","1.351308e+03"
"    0.000000","2.630620e+05"
"    0.000000","1.218901e+03"
"    1.282361","1.239911e+03"
"    0.000000","1.260858e+03"
"0.000000e+00","2.572628e+03"
"9.250488e-01","1.562852e+03"
"    0.00000","1.428148e+03"
"    0.000000","2.211813e+03"
"    0.000000","2.288308e+03"
"    0.000000","1.844166e+03"
"0.000000e+00","1.880183e+03"
"1.824702e+00","1.716499e+05"
"9.489369e-01","1.756430e+03"
"    0.000000","1.391316e+03"
"    1.343691","1.489287e+03"
"    0.000000","1.005591e+03"
"0.000000e+00","1.028309e+03"
"    0.000000","   1378.1664"
"2.005170e+01","1.413684e+05"
"0.000000e+00","1.152703e+03"
"    0.000000","9.352415e+02"
"    0.000000","1.521083e+03"
"    0.000000","2.275179e+03"
"    0.000000","1.866622e+03"
"    0.000000","1.420494e+03"
"    0.000000","1.795555e+03"
"2.971688e+01","1.040594e+03"
"    1.091845","1.990657e+03"
"    0.000000","1.731410e+03"
"    0.000000","1.664319e+03"
"    0.000000","1.961336e+03"
"    0.000000","1.398958e+03"
"0.000000e+00","9.902680e+02"
"0.000000e+00","6.766733e+05"
"    1.080314","1.564375e+03"
"2.258711e+00","1.258029e+03"
"    0.000000","2.586074e+03"
"0.000000e+00","1.302191e+03"
"    1.318247","1.712020e+03"
"    0.000000","2.543577e+03"
"    1.020009","2.861633e+05"
"    0.000000","2.571705e+03"
"    0.000000","1.647648e+03"
"    0.000000","1.575805e+03"
"9.809206e-01","1.631353e+03"
"    0.000000","2.159997e+03"
