# Simulated random data filefor batch processing
# timestamp: 2020-04-29 14:24:08
# SEK
#----------------------------

"K-32","ENST00000245912.7"
"0.000000e+00","1.750348e+04"
"    7.496739","1.995691e+03"
"3.449525e+00","2.133797e+03"
"9.195734e+00","1.387399e+03"
"7.995359e-01","2.180998e+03"
"0.000000e+00","1.206081e+03"
"8.162464e-01","2.493754e+04"
"1.516261e+00","1.120568e+03"
"0.000000e+00","6.491189e+02"
"0.000000e+00","6.830407e+02"
"    0.000000","3.353461e+02"
"    0.000000","6.412291e+02"
"    0.000000","2.553930e+04"
"    0.000000","9.324134e+02"
"    1.282361","4.111383e+02"
"    0.000000","5.755490e+02"
"0.000000e+00","7.882463e+02"
"9.250488e-01","6.426890e+02"
"    0.00000","5.043920e+02"
"    0.000000","4.090170e+02"
"    0.000000","4.855153e+02"
"    0.000000","4.411749e+02"
"0.000000e+00","4.311670e+02"
"1.824702e+00","1.647680e+04"
"9.489369e-01","7.048431e+02"
"    0.000000","5.717263e+02"
"    1.343691","4.256538e+02"
"    0.000000","7.245323e+02"
"0.000000e+00","7.769762e+02"
"    0.000000","    511.0560"
"2.005170e+01","3.342598e+04"
"0.000000e+00","6.414351e+02"
"    0.000000","5.292452e+02"
"    0.000000","4.399526e+02"
"    0.000000","8.400440e+02"
"    0.000000","8.264703e+02"
"    0.000000","5.379012e+02"
"    0.000000","5.952541e+02"
"2.971688e+01","1.377520e+03"
"    1.091845","4.983042e+02"
"    0.000000","3.085023e+02"
"    0.000000","6.240023e+02"
"    0.000000","5.615150e+02"
"    0.000000","7.215516e+02"
"0.000000e+00","1.198612e+03"
"0.000000e+00","1.834976e+04"
"    1.080314","5.449115e+02"
"2.258711e+00","5.408296e+02"
"    0.000000","5.895331e+02"
"0.000000e+00","8.856435e+02"
"    1.318247","5.849193e+02"
"    0.000000","4.994528e+02"
"    1.020009","2.214771e+04"
"    0.000000","7.553914e+02"
"    0.000000","5.863131e+02"
"    0.000000","8.843729e+02"
"9.809206e-01","5.395669e+02"
"    0.000000","6.301449e+02"
