# Simulated random data filefor batch processing
# timestamp: 2020-04-29 14:23:53
# SEK
#----------------------------

"K-32","ENST00000381605.8"
"0.000000e+00","2.910936e+04"
"    7.496739","8.475877e+03"
"3.449525e+00","9.629251e+03"
"9.195734e+00","3.529438e+03"
"7.995359e-01","9.094536e+03"
"0.000000e+00","4.138718e+03"
"8.162464e-01","1.537518e+04"
"1.516261e+00","4.404527e+03"
"0.000000e+00","2.347990e+03"
"0.000000e+00","1.788291e+03"
"    0.000000","1.430746e+03"
"    0.000000","3.589444e+03"
"    0.000000","4.436082e+04"
"    0.000000","5.126374e+03"
"    1.282361","1.758707e+03"
"    0.000000","2.696964e+03"
"0.000000e+00","3.847393e+03"
"9.250488e-01","3.440673e+03"
"    0.00000","2.616895e+03"
"    0.000000","2.183888e+03"
"    0.000000","3.464009e+03"
"    0.000000","2.350192e+03"
"0.000000e+00","2.211850e+03"
"1.824702e+00","1.754878e+04"
"9.489369e-01","3.908056e+03"
"    0.000000","2.665177e+03"
"    1.343691","2.616018e+03"
"    0.000000","4.822920e+03"
"0.000000e+00","3.277375e+03"
"    0.000000","   2376.6913"
"2.005170e+01","4.626516e+04"
"0.000000e+00","3.489205e+03"
"    0.000000","2.781558e+03"
"    0.000000","3.273576e+03"
"    0.000000","2.998511e+03"
"    0.000000","3.830372e+03"
"    0.000000","3.088623e+03"
"    0.000000","3.065104e+03"
"2.971688e+01","2.921019e+03"
"    1.091845","4.059814e+03"
"    0.000000","1.592821e+03"
"    0.000000","2.870034e+03"
"    0.000000","4.604070e+03"
"    0.000000","3.409864e+03"
"0.000000e+00","5.170482e+03"
"0.000000e+00","4.852525e+04"
"    1.080314","3.875009e+03"
"2.258711e+00","2.230116e+03"
"    0.000000","5.096715e+03"
"0.000000e+00","5.101102e+03"
"    1.318247","4.547790e+03"
"    0.000000","2.337439e+03"
"    1.020009","2.467148e+04"
"    0.000000","4.488300e+03"
"    0.000000","1.862766e+03"
"    0.000000","4.297241e+03"
"9.809206e-01","4.152060e+03"
"    0.000000","4.109445e+03"
