# Simulated random data filefor batch processing
# timestamp: 2020-04-08 13:05:39
# SEK
#----------------------------

"var_x","var_y"
0.588574671186507,0.414287616498768
0.506719207158312,0.263979382812977
NA,0.0973621788434684
0.316247802460566,0.249283073469996
0.38250460382551,0.460131486644968
0.101954912533984,0.217064908938482
0.330297380452976,0.455927032511681
0.795939529780298,0.102592152543366
0.242348560597748,0.9196995976381
0.621127257822081,NA
0.79566809698008,0.358095161383972
0.398072713287547,0.169466669205576
0.970455542206764,0.331887202570215
0.47423486970365,0.381186765152961
0.22835661447607,0.925985450856388
0.284208014141768,0.383344680303708
0.723739920882508,0.0658815978094935
0.832802757387981,0.116014701547101
0.396171494852751,0.557213465217501
0.634934813715518,0.609637472312897
0.702856067102402,0.155196675099432
0.945628095651045,0.0133383423089981
0.0331045291386545,0.77435646369122
0.518635560758412,0.792400667443871
0.917159216711298,0.744307055603713
0.605833894340321,0.62928494089283
0.698823894141242,0.83233753265813
0.520437785191461,0.725744804833084
0.641743829939514,0.0789608338382095
0.361560796620324,0.605928651755676
0.85229917964898,0.000965986866503954
0.60825032228604,0.506154168164358
0.144380041863769,0.391375578241423
0.53908213833347,0.363199925748631
0.921813725028187,0.429336038883775
0.223625990562141,0.320486682932824
0.111310901585966,0.351560749812052
0.624950813362375,0.230677608400583
0.266591767780483,0.14686888223514
0.336321425857022,0.950468494091183
0.893057856941596,0.51090553891845
0.790503924712539,0.260882874950767
0.374224432511255,0.0813282618764788
0.926917029544711,0.756407064152882
0.0116855020169169,0.210065684048459
0.542338397121057,0.45684907049872
0.620153372874483,0.258871346944943
0.26832400332205,0.584936372935772
0.372516520088539,0.780326372012496
0.287019428564236,0.580561729613692
0.554751517949626,0.612609220901504
0.917319180676714,0.0764206128660589
0.248730608029291,0.309051773510873
0.113235997036099,0.955725365085527
0.0396821233443916,0.86682666814886
0.99598751263693,0.352477469481528
0.0767880093771964,0.56668853899464
0.949420749675483,0.0596880191005766
0.792378110578284,0.996651179157197
0.516161211300641,0.0560794430784881
0.0786010292358696,0.0194482966326177
0.0839212674181908,0.935321872355416
0.61175299086608,0.55780239449814
0.452370119979605,0.601290985941887
0.557434711838141,0.412759761558846
0.791315987473354,0.139746718807146
0.652383414795622,0.0039249227847904
0.532177871093154,0.285638854373246
0.180829302873462,0.283896053209901
0.633451285306364,0.191621240926906
0.980404221219942,0.280284304171801
0.293099746806547,0.203391770366579
