# Simulated random data filefor batch processing
# timestamp: 2020-04-08 13:05:39
# SEK
#----------------------------

"var_x","var_y"
0.414825586369261,0.959548721089959
0.644313124706969,0.369870567927137
0.885244400473312,0.926885231398046
NA,0.483161037554964
0.0896786507219076,NA
0.861374540487304,NA
0.411054976051673,0.865571017609909
0.458843649132177,0.999943011673167
0.177970656659454,0.000649916473776102
0.458462660200894,0.56154153146781
0.624501363374293,0.0166017429437488
0.963546943385154,0.958328530658036
0.407688688486814,NA
NA,0.0589849934913218
0.627095795236528,0.882467235205695
0.252503908704966,0.731301944004372
0.934302088106051,0.5587832944002
0.719644951168448,0.821707215392962
NA,0.63934197020717
