# Simulated random data filefor batch processing
# timestamp: 2020-04-08 13:05:39
# SEK
#----------------------------

"var_x","var_y"
0.193157128524035,0.345835979329422
0.254795271437615,0.849811227759346
0.453406935790554,0.667627564398572
0.401911270571873,0.655942211626098
0.624622761504725,0.206460191402584
0.109690235927701,0.126315140398219
0.0195551107171923,0.477586095454171
0.135158116929233,0.554183069616556
0.0301171645987779,0.42932410351932
0.619096499634907,0.346845067804679
0.629401248879731,0.435777111444622
0.669244752964005,0.77432767348364
0.908771157730371,0.831419123336673
0.562897893134505,0.119586733868346
0.117159377317876,0.705415810691193
0.998198409331962,0.147045187652111
0.775785070378333,0.497221897356212
0.222435370320454,0.0962256519123912
0.0559079309459776,0.936626845505089
0.0651212334632874,0.452077175024897
0.587057387689129,0.853209209395573
0.854226523544639,0.375741905299947
0.0415111726615578,0.455061839427799
0.416571297915652,0.0541671484243125
0.856036490993574,0.186514647910371
0.00747618451714516,0.729808215051889
0.948866074671969,0.209071478340775
0.132332783658057,0.725095514208078
0.123237828956917,0.0445562610402703
0.908320345915854,0.837967041647062
0.777334908489138,0.682792066130787
NA,0.405110422987491
0.793185426155105,0.244358473457396
0.396333479555324,0.167806304991245
0.194367360323668,NA
0.278207973577082,0.634876767871901
0.641738905804232,0.756968491245061
0.232711007120088,0.458124100696295
0.212415018118918,0.888023372041062
0.7198351258412,0.403888070955873
0.508817877853289,0.879751023137942
0.916275792522356,0.0959671342279762
0.0349290743470192,0.0292460145428777
0.204091490944847,0.936165237100795
0.909926944877952,0.375099996337667
0.803447609767318,0.225187098607421
0.7484415252693,0.0731926281005144
0.553492949809879,0.116805291501805
0.885111218551174,0.591648279689252
0.537071508588269,0.317454518517479
0.0358071799855679,0.332123976200819
0.211849187035114,0.0788880451582372
0.0324470836203545,0.863676491193473
