# Simulated random data filefor batch processing
# timestamp: 2020-04-08 13:05:39
# SEK
#----------------------------

"var_x","var_y"
0.340439293999225,0.196444428060204
0.783642503200099,0.251884008292109
0.286780552007258,0.822462636278942
0.177574043394998,0.309518144000322
0.296072043245658,0.111110497964546
NA,0.891465939581394
0.194352131569758,0.527328134980053
0.481847999617457,0.365404445677996
0.653285625623539,0.802827185019851
0.0746373070869595,0.238472307100892
0.258677683072165,0.142958591459319
0.0948961146641523,0.876360786380246
0.142145752906799,0.563865768024698
0.936974823242053,NA
0.659513111691922,0.515861346153542
0.534006082918495,0.350912096910179
0.858044812455773,0.376978585496545
0.427496870746836,0.568397093098611
0.0976388370618224,0.147417396539822
0.122862529242411,0.816282385261729
0.730440346058458,0.0601966201793402
0.478064541937783,0.8109133427497
0.377742783399299,0.935104936826974
0.228312512394041,0.960131153231487
0.680728941923007,0.479519877582788
0.578390987357125,0.0157841451000422
0.469552319264039,0.0625325045548379
0.542565362760797,0.779348063515499
0.186517184600234,0.800343139329925
0.123937013559043,0.768344926647842
0.535087106050923,0.9603079513181
0.516814163420349,0.118665604153648
0.892186108510941,0.949886609334499
0.423384861787781,0.326750251930207
0.168781579704955,0.146904459223151
0.37202320783399,0.903612089110538
0.369323672261089,0.764818576863036
