# Simulated random data filefor batch processing
# timestamp: 2020-04-08 13:05:39
# SEK
#----------------------------

"var_x","var_y"
0.354392624925822,0.389988201437518
0.498539773048833,0.7532076719217
0.651531568728387,0.335580876329914
0.4743872131221,0.205992843490094
0.84675599145703,0.232116751605645
0.862977795070037,0.343401237623766
0.862794520799071,0.813959099119529
0.536107463529333,0.7222668917384
0.75245913490653,NA
0.884839217411354,NA
0.823635488981381,0.756547124125063
0.501459677703679,0.616802771342918
0.376266972860321,NA
NA,0.963844638550654
0.599890147801489,0.108880426036194
0.181852540234104,0.752674473216757
0.850061470409855,0.97115796757862
0.144541391637176,0.15986983012408
0.603345087496564,0.654200958553702
0.132685002638027,0.852414624299854
0.646470541600138,0.867135240929201
0.940105200279504,0.8595078389626
0.936186675447971,0.660541666438803
0.330480747157708,0.355259468546137
0.434112037299201,0.864401356084272
0.741638709791005,0.11557260225527
0.0193097861483693,0.0700151892378926
0.91160337254405,0.334456336917356
0.603163242107257,0.418689247220755
NA,0.297125567682087
0.889436529949307,0.891502388054505
0.944339615060017,0.91093324474059
0.674209255026653,0.341318125138059
0.305555709404871,0.651354069355875
0.947348538320512,0.727774203754961
0.800642377696931,0.821296139620245
0.640393183100969,0.254943722859025
0.996236521750689,0.541273597627878
0.340430840151384,0.68787398468703
0.314560399623588,0.558920945739374
NA,0.196084386203438
0.334362651919946,0.764676467748359
0.223850257694721,0.442495953990147
0.116376791149378,0.969554897630587
0.61160112451762,0.122257535578683
