# Simulated random data filefor batch processing
# timestamp: 2020-04-08 13:05:39
# SEK
#----------------------------

"var_x","var_y"
0.69450149522163,0.332735537085682
NA,NA
0.846595552284271,0.0695298563223332
0.490182937588543,0.833294120850042
NA,0.894536671694368
NA,0.644874784629792
0.445526568451896,0.490688381250948
NA,NA
0.496033502509817,0.423196929041296
0.0221348681952804,NA
0.927579066948965,0.0203313904348761
0.627564223017544,0.723072570282966
0.647739420412108,0.882634723559022
0.748269074829295,NA
NA,NA
0.484359192661941,0.794683906482533
0.498372402973473,0.6983378729783
0.40091256564483,NA
NA,0.121473172679543
