# Simulated random data filefor batch processing
# timestamp: 2020-04-08 13:05:39
# SEK
#----------------------------

"var_x","var_y"
0.848589391447604,0.120970496209338
0.973536502104253,0.522943075746298
0.446322506526485,0.627369611989707
0.705031516496092,0.459133652504534
0.504282577661797,0.00457967584952712
0.550535117043182,0.477356649935246
0.92854191781953,0.944268621969968
0.22457835637033,0.217366176657379
0.617085918784142,0.134931545704603
0.757232614327222,0.871241588378325
0.213729463052005,0.0114898812025785
0.673254785593599,0.62406577472575
0.198277015239,0.761989591643214
0.904188425280154,0.45956396474503
0.896677723620087,0.665916594676673
0.932709038956091,0.873104419093579
0.510121316416189,0.985462499083951
0.399829475907609,0.663082107435912
0.329048969550058,0.560741752153262
0.668214754667133,0.331929820822552
0.710970807820559,0.808917704969645
0.760057321749628,0.0480786850675941
0.212176073575392,0.429490627720952
0.886699949856848,0.610516037093475
NA,0.896117374068126
0.577040403150022,0.18858262966387
0.549911099020392,0.390500048641115
0.157467113574967,0.0390958276111633
0.451933552511036,0.62524865497835
0.0767891395371407,0.171064884401858
0.98810572992079,0.81343212001957
0.406331701204181,0.924730599625036
0.596546455286443,0.241041915724054
0.449828570475802,0.395850308472291
0.628319828538224,0.243675689678639
0.160200431710109,NA
0.825593365356326,0.702562531922013
0.756477650953457,0.473306094529107
0.68705228692852,0.869232524186373
0.383418418699875,0.588977150153369
0.152073995443061,0.41788615565747
0.532775601604953,0.251701140543446
0.49935666215606,0.143241086276248
0.0354070435278118,0.715743579901755
0.923841162584722,0.965675823856145
0.583115226123482,0.675587703473866
0.950020558200777,0.220424288883805
0.875334282638505,0.730143390130252
0.739969130372629,0.923455552197993
0.584464089479297,0.364719916367903
0.0784146173391491,0.115919710602611
0.422521915752441,0.746593402931467
0.454049682011828,0.468274528393522
0.459098470630124,0.668237647041678
0.317327763652429,0.807344002183527
0.465354976244271,0.271594961872324
0.369228918105364,0.479506242321804
0.50300585408695,0.392433825647458
0.151905408129096,0.474858430679888
0.0379319682251662,0.604247570270672
0.512509309221059,0.179883699398488
0.165447111241519,0.843353131087497
0.137480231700465,0.552599675720558
0.886705552926287,0.447967177722603
0.584369936492294,0.843579065520316
0.0125529300421476,0.412276541348547
0.465701286215335,0.494391198735684
0.657338149147108,0.678263841895387
0.569715396501124,0.363592943642288
0.686351762386039,0.390463312389329
0.728626205353066,0.687671138672158
0.67669019033201,0.0173266406636685
0.488785300636664,0.562559045385569
0.457540455274284,0.0914484525565058
0.785929601173848,0.379937972407788
0.138276553479955,0.898987458553165
0.981571194715798,0.603109991643578
0.78938093339093,0.870363535359502
0.340083775576204,0.723492817953229
0.343231972074136,0.199486163910478
0.258014611899853,0.0128864224534482
0.715876753209159,0.751114272978157
0.856813778867945,0.900250327540562
0.292450742796063,0.467192299896851
0.71959503297694,0.819817978655919
0.301728201797232,0.280178729444742
0.682462091557682,0.963208257919177
0.907486620126292,0.673777919728309
