# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:15
# SEK
#----------------------------

"status","K-42","ENST00000374179.8"
"case","1.195207e+02","0.000000e+00"
"control","    7.496739","7.745243e+00"
"case","5.174287e+00","7.545253e+00"
"control","4.951549e+00","9.487738e+00"
"case","4.797215e+00","1.528947e+01"
"control","0.000000e+00","2.140611e+01"
"case","8.162464e-01","7.114846e+00"
"control","6.823173e+00","2.056089e+01"
"case","7.542741e-01","2.724041e+01"
"case","6.503319e-01","3.002377e+01"
"case","    0.000000","1.056965e+01"
"control","    1.347212","1.335894e+01"
"case","    0.000000","0.000000e+00"
"control","    0.000000","2.355731e+01"
"case","    3.847082","1.299308e+01"
"control","    0.000000","3.689417e+00"
"case","0.000000e+00","1.227123e+01"
"case","0.000000e+00","1.424865e+01"
"control","    1.09708","3.136972e+01"
"case","    0.000000","1.889034e+01"
"control","    9.405865","2.231370e+01"
"case","    0.000000","2.192173e+01"
"case","9.230309e-01","1.695187e+01"
"control","2.645818e+01","0.000000e+00"
"control","1.897874e+00","1.059914e+01"
"case","    6.587451","1.122725e+01"
"control","    4.031072","2.103230e+01"
"case","    0.000000","1.382256e+01"
"case","9.669471e-01","1.292567e+01"
"case","    0.000000","     15.7248"
"case","3.182118e+02","0.000000e+00"
"case","1.900022e+00","1.301672e+01"
"control","    1.181335","1.449987e+01"
"control","    0.000000","2.103723e+01"
"control","    0.000000","1.440899e+00"
"case","    0.000000","1.677664e+01"
"control","    0.000000","2.358420e+01"
"control","    3.140573","1.538847e+01"
"control","9.905626e-01","1.689599e+01"
"case","    0.000000","1.109239e+01"
"control","    0.000000","1.234009e+01"
"case","    1.380711","1.691572e+01"
"case","    0.000000","1.410399e+01"
"case","    0.000000","1.141696e+01"
"control","3.351250e+00","9.527915e+00"
"case","7.697282e-01","0.000000e+00"
"case","    9.722825","1.571860e+01"
"control","2.258711e+00","1.289085e+01"
"case","    1.083699","6.559478e+00"
"case","0.000000e+00","1.538021e+01"
"control","    6.591236","1.424589e+01"
"case","    0.000000","1.634573e+01"
"control","   31.620288","0.000000e+00"
"case","    0.000000","6.560471e+00"
"case","    1.106258","1.628648e+01"
"case","    1.080163","1.126111e+01"
"case","9.809206e-01","1.637306e+01"
"case","    0.000000","1.250287e+01"
