# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:08
# SEK
#----------------------------

"status","3184","ENST00000553041.5"
"case","1.713558e+01","6.504344e+02"
"control","    3.212888","1.302922e+03"
"case","1.121096e+01","1.414735e+03"
"control","2.122093e+00","7.378541e+02"
"case","1.599072e+00","1.122427e+03"
"control","0.000000e+00","6.672590e+02"
"case","2.856862e+00","2.703641e+02"
"control","0.000000e+00","7.074230e+02"
"case","7.542741e-01","7.182165e+02"
"case","1.300664e+00","5.923439e+02"
"case","    0.000000","5.928612e+02"
"control","    0.000000","7.244655e+02"
"case","   94.368152","1.454082e+03"
"control","    0.000000","8.511027e+02"
"case","    3.847082","3.888644e+02"
"control","    1.415779","4.740901e+02"
"case","1.817646e+00","6.879109e+02"
"case","1.110059e+01","7.071829e+02"
"control","    0.00000","8.123105e+02"
"case","    2.098674","4.377632e+02"
"control","    0.000000","6.940330e+02"
"case","    0.000000","5.389092e+02"
"case","1.846062e+00","5.704671e+02"
"control","0.000000e+00","7.543595e+02"
"control","4.744685e+00","5.821959e+02"
"case","    0.000000","6.442716e+02"
"control","    2.687381","5.548522e+02"
"case","    6.717306","6.300781e+02"
"case","0.000000e+00","7.676410e+02"
"case","    3.359339","    615.5136"
"case","1.394901e+01","2.183013e+03"
"case","9.500108e-01","6.045544e+02"
"control","    0.000000","3.689411e+02"
"control","    0.000000","1.146987e+03"
"control","    0.000000","4.423560e+02"
"case","    2.349239","7.328743e+02"
"control","    4.081724","5.388083e+02"
"control","    0.000000","5.071201e+02"
"control","6.636769e+01","7.742340e+02"
"case","    2.183691","6.578639e+02"
"control","    2.623048","6.663650e+02"
"case","    1.380711","6.474963e+02"
"case","    0.000000","8.021643e+02"
"case","    0.000000","5.038683e+02"
"control","0.000000e+00","5.964475e+02"
"case","1.955110e+02","3.829003e+03"
"case","    0.000000","5.748516e+02"
"control","0.000000e+00","4.775472e+02"
"case","    0.000000","7.649992e+02"
"case","8.339664e-01","8.273269e+02"
"control","    0.000000","5.857573e+02"
"case","    8.446444","5.012690e+02"
"control","    1.020009","1.649819e+02"
"case","    0.000000","1.062796e+03"
"case","    0.000000","4.648432e+02"
"case","    0.000000","7.665065e+02"
"case","9.809206e-01","5.879419e+02"
"case","    2.170539","6.256438e+02"
