# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:14
# SEK
#----------------------------

"status","3184","ENST00000524310.5"
"case","1.713558e+01","9.707976e+00"
"control","    3.212888","2.581748e+00"
"case","1.121096e+01","4.527152e+00"
"control","2.122093e+00","3.649130e+00"
"case","1.599072e+00","1.798761e+00"
"control","0.000000e+00","1.223206e+00"
"case","2.856862e+00","6.403361e+01"
"control","0.000000e+00","5.782749e+00"
"case","7.542741e-01","2.724041e+01"
"case","1.300664e+00","1.939035e+01"
"case","    0.000000","3.170895e+01"
"control","    0.000000","2.877310e+01"
"case","   94.368152","0.000000e+00"
"control","    0.000000","2.735687e+01"
"case","    3.847082","2.413001e+01"
"control","    1.415779","2.305886e+01"
"case","1.817646e+00","2.093328e+01"
"case","1.110059e+01","1.949815e+01"
"control","    0.00000","2.806764e+01"
"case","    2.098674","2.792486e+01"
"control","    0.000000","2.000539e+01"
"case","    0.000000","2.192173e+01"
"case","1.846062e+00","2.358520e+01"
"control","0.000000e+00","0.000000e+00"
"control","4.744685e+00","2.422662e+01"
"case","    0.000000","3.195449e+01"
"control","    2.687381","3.605538e+01"
"case","    6.717306","3.340451e+01"
"case","0.000000e+00","3.015989e+01"
"case","    3.359339","     31.4496"
"case","1.394901e+01","0.000000e+00"
"case","9.500108e-01","1.735563e+01"
"control","    0.000000","3.947186e+01"
"control","    0.000000","1.006129e+01"
"control","    0.000000","8.213124e+01"
"case","    2.349239","2.825540e+01"
"control","    4.081724","2.539837e+01"
"control","    0.000000","1.958533e+01"
"control","6.636769e+01","1.987764e+00"
"case","    2.183691","2.389130e+01"
"control","    2.623048","1.803552e+01"
"case","    1.380711","2.067477e+01"
"case","    0.000000","2.380048e+01"
"case","    0.000000","2.740069e+01"
"control","0.000000e+00","2.096141e+01"
"case","1.955110e+02","0.000000e+00"
"case","    0.000000","2.844318e+01"
"control","0.000000e+00","2.050816e+01"
"case","    0.000000","1.557876e+01"
"case","8.339664e-01","1.794357e+01"
"control","    0.000000","1.927385e+01"
"case","    8.446444","4.449671e+01"
"control","    1.020009","0.000000e+00"
"case","    0.000000","2.343025e+01"
"case","    0.000000","2.985854e+01"
"case","    0.000000","1.951927e+01"
"case","9.809206e-01","1.934999e+01"
"case","    2.170539","2.650609e+01"
