# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:15
# SEK
#----------------------------

"status","3184","ENST00000546424.5"
"case","1.713558e+01","4.853988e+00"
"control","    3.212888","6.024078e+00"
"case","1.121096e+01","1.207240e+01"
"control","2.122093e+00","2.189478e+01"
"case","1.599072e+00","1.798761e+00"
"control","0.000000e+00","4.892825e+00"
"case","2.856862e+00","0.000000e+00"
"control","0.000000e+00","1.092297e+01"
"case","7.542741e-01","1.461680e+01"
"case","1.300664e+00","2.251782e+01"
"case","    0.000000","3.170895e+01"
"control","    0.000000","2.671788e+01"
"case","   94.368152","0.000000e+00"
"control","    0.000000","1.975774e+01"
"case","    3.847082","1.577732e+01"
"control","    1.415779","2.121415e+01"
"case","1.817646e+00","2.887349e+01"
"case","1.110059e+01","2.699744e+01"
"control","    0.00000","1.403382e+01"
"case","    2.098674","1.971166e+01"
"control","    0.000000","2.077482e+01"
"case","    0.000000","3.288260e+01"
"case","1.846062e+00","2.358520e+01"
"control","0.000000e+00","0.000000e+00"
"control","4.744685e+00","2.195537e+01"
"case","    0.000000","3.022722e+01"
"control","    2.687381","1.502307e+01"
"case","    6.717306","4.492330e+01"
"case","0.000000e+00","2.226087e+01"
"case","    3.359339","     43.8048"
"case","1.394901e+01","0.000000e+00"
"case","9.500108e-01","2.097139e+01"
"control","    0.000000","1.933316e+01"
"control","    0.000000","7.317299e+00"
"control","    0.000000","1.455308e+02"
"case","    2.349239","5.386185e+01"
"control","    4.081724","2.539837e+01"
"control","    0.000000","2.168376e+01"
"control","6.636769e+01","0.000000e+00"
"case","    2.183691","2.645108e+01"
"control","    2.623048","3.322333e+01"
"case","    1.380711","3.759050e+01"
"case","    0.000000","4.319346e+01"
"case","    0.000000","3.805652e+01"
"control","0.000000e+00","2.604297e+01"
"case","1.955110e+02","0.000000e+00"
"case","    0.000000","2.470066e+01"
"control","0.000000e+00","3.222711e+01"
"case","    0.000000","2.213824e+01"
"case","8.339664e-01","1.858442e+01"
"control","    0.000000","2.346381e+01"
"case","    8.446444","3.995623e+01"
"control","    1.020009","0.000000e+00"
"case","    0.000000","2.905352e+01"
"case","    0.000000","2.375111e+01"
"case","    0.000000","3.528483e+01"
"case","9.809206e-01","2.828075e+01"
"case","    2.170539","1.450333e+01"
