# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:24
# SEK
#----------------------------

"status","4017","ENST00000515183.5"
"case","1.370846e+01","0.000000e+00"
"control","   13.922515","0.000000e+00"
"case","8.623812e+00","0.000000e+00"
"control","1.556201e+01","2.189478e+00"
"case","1.918886e+01","1.798761e+00"
"control","0.000000e+00","0.000000e+00"
"case","1.661061e+02","0.000000e+00"
"control","9.097564e+00","0.000000e+00"
"case","1.508548e+00","3.986401e+00"
"case","0.000000e+00","1.876485e+00"
"case","    0.000000","2.306105e+01"
"control","    0.000000","1.233133e+01"
"case","   21.602348","1.811940e+01"
"control","    3.131746","3.343618e+01"
"case","    0.000000","1.299308e+01"
"control","   11.326228","2.121415e+01"
"case","2.726470e+00","3.176084e+01"
"case","9.250488e-01","1.874822e+01"
"control","    0.00000","1.981245e+01"
"case","    0.000000","1.724771e+01"
"control","   13.586250","1.461932e+01"
"case","    0.000000","1.826811e+01"
"case","0.000000e+00","1.916298e+01"
"control","7.116339e+01","0.000000e+00"
"control","5.693622e+00","3.482576e+01"
"case","    0.000000","3.368176e+01"
"control","   10.749525","2.203384e+01"
"case","    1.679327","5.183458e+01"
"case","4.834736e+00","2.513324e+01"
"case","    0.000000","     30.3264"
"case","0.000000e+00","6.392423e+00"
"case","1.900022e+00","2.892605e+01"
"control","    1.181335","3.624967e+01"
"control","    0.000000","1.097595e+01"
"control","    1.927097","3.890427e+01"
"case","    0.000000","3.796819e+01"
"control","    1.020431","1.995586e+01"
"control","    0.000000","1.888585e+01"
"control","1.981125e+00","1.490823e+01"
"case","    1.091845","3.242390e+01"
"control","    0.000000","2.468019e+01"
"case","    0.000000","2.161454e+01"
"case","    0.000000","3.261547e+01"
"case","    8.700326","1.674487e+01"
"control","6.702500e+00","2.032622e+01"
"case","2.771022e+01","0.000000e+00"
"case","    3.240942","1.497009e+01"
"control","7.529037e-01","1.347679e+01"
"case","    0.000000","1.639870e+01"
"case","3.335866e+00","1.538021e+01"
"control","    9.227730","1.173191e+01"
"case","    0.000000","1.271334e+01"
"control","    7.140065","0.000000e+00"
"case","    0.000000","2.905352e+01"
"case","    0.000000","1.357206e+01"
"case","    1.080163","1.201186e+01"
"case","4.904603e+00","1.786152e+01"
"case","    3.617565","1.800414e+01"
