# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:10
# SEK
#----------------------------

"status","4017","ENST00000471959.2"
"case","1.370846e+01","2.329914e+02"
"control","   13.922515","5.421670e+01"
"case","8.623812e+00","3.093554e+01"
"control","1.556201e+01","4.014043e+01"
"case","1.918886e+01","3.057894e+01"
"control","0.000000e+00","3.241496e+01"
"case","1.661061e+02","2.276751e+02"
"control","9.097564e+00","4.176430e+01"
"case","1.508548e+00","8.570762e+01"
"case","0.000000e+00","6.817897e+01"
"case","    0.000000","5.861351e+01"
"control","    0.000000","4.624248e+01"
"case","   21.602348","0.000000e+00"
"control","    3.131746","3.571592e+01"
"case","    0.000000","7.703043e+01"
"control","   11.326228","5.534125e+01"
"case","2.726470e+00","6.713087e+01"
"case","9.250488e-01","7.874253e+01"
"control","    0.00000","9.163259e+01"
"case","    0.000000","7.638270e+01"
"control","   13.586250","7.925210e+01"
"case","    0.000000","6.119817e+01"
"case","0.000000e+00","9.286674e+01"
"control","7.116339e+01","0.000000e+00"
"control","5.693622e+00","6.586612e+01"
"case","    0.000000","7.254533e+01"
"control","   10.749525","1.031584e+02"
"case","    1.679327","3.801203e+01"
"case","4.834736e+00","5.529313e+01"
"case","    0.000000","     60.6528"
"case","0.000000e+00","6.392423e+00"
"case","1.900022e+00","3.832701e+01"
"control","    1.181335","5.558283e+01"
"control","    0.000000","1.006129e+02"
"control","    1.927097","1.152719e+01"
"case","    0.000000","6.004272e+01"
"control","    1.020431","7.438094e+01"
"control","    0.000000","3.567328e+01"
"control","1.981125e+00","1.739293e+02"
"case","    1.091845","4.692933e+01"
"control","    0.000000","6.929437e+01"
"case","    0.000000","8.363886e+01"
"case","    0.000000","4.143046e+01"
"case","    8.700326","2.359504e+01"
"control","6.702500e+00","4.065244e+01"
"case","2.771022e+01","0.000000e+00"
"case","    3.240942","4.640729e+01"
"control","7.529037e-01","5.976665e+01"
"case","    0.000000","5.329576e+01"
"case","3.335866e+00","5.190819e+01"
"control","    9.227730","6.368749e+01"
"case","    0.000000","4.812909e+01"
"control","    7.140065","0.000000e+00"
"case","    0.000000","4.686051e+01"
"case","    0.000000","5.835987e+01"
"case","    1.080163","5.630557e+01"
"case","4.904603e+00","5.804996e+01"
"case","    3.617565","3.550816e+01"
