# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:11
# SEK
#----------------------------

"status","1806","ENST00000405573.2"
"case","0.000000e+00","0.000000e+00"
"control","    0.000000","4.302913e+00"
"case","2.587144e+00","2.112671e+01"
"control","0.000000e+00","4.378956e+00"
"case","0.000000e+00","6.295664e+00"
"control","0.000000e+00","3.058015e+00"
"case","0.000000e+00","0.000000e+00"
"control","0.000000e+00","3.212638e+00"
"case","7.542741e-01","1.661000e+01"
"case","1.300664e+00","1.250990e+01"
"case","    8.529401","3.555245e+01"
"control","    1.347212","1.644177e+01"
"case","    0.000000","0.000000e+00"
"control","    0.000000","1.671809e+01"
"case","    2.564721","3.062656e+01"
"control","    1.415779","2.213650e+01"
"case","0.000000e+00","2.670798e+01"
"case","9.250488e-01","1.049900e+01"
"control","    0.00000","1.485934e+01"
"case","    2.098674","1.560507e+01"
"control","    0.000000","1.077213e+01"
"case","    0.000000","2.009492e+01"
"case","1.846062e+00","2.874447e+01"
"control","0.000000e+00","0.000000e+00"
"control","9.489369e-01","1.816996e+01"
"case","    0.000000","1.554543e+01"
"control","    0.000000","1.702615e+01"
"case","    1.679327","1.958195e+01"
"case","0.000000e+00","2.226087e+01"
"case","    0.000000","     26.9568"
"case","0.000000e+00","0.000000e+00"
"case","0.000000e+00","9.400966e+00"
"control","    2.362669","2.174980e+01"
"control","    0.000000","1.646392e+01"
"control","    0.000000","1.440899e+01"
"case","    0.000000","1.589366e+01"
"control","    0.000000","1.904878e+01"
"control","    1.570287","4.896332e+00"
"control","0.000000e+00","1.987764e+00"
"case","    3.275536","1.962499e+01"
"control","    0.000000","1.803552e+01"
"case","    1.380711","6.578337e+00"
"case","    0.000000","1.410399e+01"
"case","    1.242904","1.446148e+01"
"control","0.000000e+00","2.667816e+01"
"case","0.000000e+00","0.000000e+00"
"case","    1.080314","1.571860e+01"
"control","0.000000e+00","1.171895e+01"
"case","    1.083699","1.639870e+01"
"case","1.667933e+00","1.473936e+01"
"control","    0.000000","2.178783e+01"
"case","    1.055806","2.724288e+01"
"control","    0.000000","0.000000e+00"
"case","    0.000000","2.530468e+01"
"case","    0.000000","1.153625e+01"
"case","    1.080163","2.177149e+01"
"case","9.809206e-01","9.674993e+00"
"case","    0.723513","1.950448e+01"
