# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:11
# SEK
#----------------------------

"status","3184","ENST00000467899.5"
"case","1.713558e+01","1.164957e+02"
"control","    3.212888","1.067122e+02"
"case","1.121096e+01","1.139333e+02"
"control","2.122093e+00","1.985127e+02"
"case","1.599072e+00","7.644734e+01"
"control","0.000000e+00","1.681908e+02"
"case","2.856862e+00","7.114846e+00"
"control","0.000000e+00","1.593469e+02"
"case","7.542741e-01","2.743973e+02"
"case","1.300664e+00","2.758434e+02"
"case","    0.000000","3.094024e+02"
"control","    0.000000","2.743720e+02"
"case","   94.368152","4.076865e+01"
"control","    0.000000","1.869386e+02"
"case","    3.847082","2.617178e+02"
"control","    1.415779","2.315109e+02"
"case","1.817646e+00","2.324316e+02"
"case","1.110059e+01","2.347277e+02"
"control","    0.00000","2.658171e+02"
"case","    2.098674","2.644648e+02"
"control","    0.000000","2.039010e+02"
"case","    0.000000","2.329184e+02"
"case","1.846062e+00","2.653335e+02"
"control","0.000000e+00","0.000000e+00"
"control","4.744685e+00","2.195537e+02"
"case","    0.000000","3.039995e+02"
"control","    2.687381","3.355153e+02"
"case","    6.717306","2.637804e+02"
"case","0.000000e+00","2.470239e+02"
"case","    3.359339","    331.3440"
"case","1.394901e+01","9.588635e+00"
"case","9.500108e-01","1.684942e+02"
"control","    0.000000","3.230248e+02"
"control","    0.000000","1.445166e+02"
"control","    0.000000","2.867389e+02"
"case","    2.349239","2.083835e+02"
"control","    4.081724","2.530766e+02"
"control","    0.000000","2.035475e+02"
"control","6.636769e+01","3.160545e+02"
"case","    2.183691","2.056358e+02"
"control","    2.623048","2.572435e+02"
"case","    1.380711","2.293020e+02"
"case","    0.000000","1.948113e+02"
"case","    0.000000","2.085497e+02"
"control","0.000000e+00","2.191420e+02"
"case","1.955110e+02","1.472694e+01"
"case","    0.000000","2.702102e+02"
"control","0.000000e+00","2.677780e+02"
"case","    0.000000","1.779258e+02"
"case","8.339664e-01","1.858442e+02"
"control","    0.000000","2.857557e+02"
"case","    8.446444","3.359955e+02"
"control","    1.020009","0.000000e+00"
"case","    0.000000","2.305537e+02"
"case","    0.000000","2.822989e+02"
"case","    0.000000","2.192164e+02"
"case","9.809206e-01","2.366652e+02"
"case","    2.170539","2.340538e+02"
