# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:13
# SEK
#----------------------------

"status","3184","ENST00000552789.5"
"case","1.713558e+01","7.766380e+02"
"control","    3.212888","2.157480e+03"
"case","1.121096e+01","1.467552e+03"
"control","2.122093e+00","7.736155e+02"
"case","1.599072e+00","1.289712e+03"
"control","0.000000e+00","9.614400e+02"
"case","2.856862e+00","1.138375e+02"
"control","0.000000e+00","8.789779e+02"
"case","7.542741e-01","8.364798e+02"
"case","1.300664e+00","6.017263e+02"
"case","    0.000000","5.698002e+02"
"control","    0.000000","6.515052e+02"
"case","   94.368152","2.627313e+02"
"control","    0.000000","8.746600e+02"
"case","    3.847082","5.754080e+02"
"control","    1.415779","5.866173e+02"
"case","1.817646e+00","7.875245e+02"
"case","1.110059e+01","6.329399e+02"
"control","    0.00000","7.297587e+02"
"case","    2.098674","4.139449e+02"
"control","    0.000000","5.740007e+02"
"case","    0.000000","6.667860e+02"
"case","1.846062e+00","6.095301e+02"
"control","0.000000e+00","7.278907e+02"
"control","4.744685e+00","5.329856e+02"
"case","    0.000000","8.359985e+02"
"control","    2.687381","4.617092e+02"
"case","    6.717306","5.863067e+02"
"case","0.000000e+00","6.613633e+02"
"case","    3.359339","    733.4496"
"case","1.394901e+01","6.807931e+02"
"case","9.500108e-01","5.908145e+02"
"control","    0.000000","4.986343e+02"
"control","    0.000000","7.116073e+02"
"control","    0.000000","1.685852e+02"
"case","    2.349239","5.757037e+02"
"control","    4.081724","6.023042e+02"
"control","    0.000000","6.120415e+02"
"control","6.636769e+01","1.085319e+03"
"case","    2.183691","6.971139e+02"
"control","    2.623048","1.108710e+03"
"case","    1.380711","9.331841e+02"
"case","    0.000000","6.805174e+02"
"case","    0.000000","8.235431e+02"
"control","0.000000e+00","7.812890e+02"
"case","1.955110e+02","1.811413e+03"
"case","    0.000000","6.279955e+02"
"control","0.000000e+00","5.062587e+02"
"case","    0.000000","7.928769e+02"
"case","8.339664e-01","6.536587e+02"
"control","    0.000000","7.223503e+02"
"case","    8.446444","5.339605e+02"
"control","    1.020009","1.132578e+03"
"case","    0.000000","7.478937e+02"
"case","    0.000000","9.364724e+02"
"case","    0.000000","7.102010e+02"
"case","9.809206e-01","6.281303e+02"
"case","    2.170539","6.916590e+02"
