# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:12
# SEK
#----------------------------

"status","3184","ENST00000530958.5"
"case","1.713558e+01","0.000000e+00"
"control","    3.212888","6.299464e+02"
"case","1.121096e+01","4.708238e+02"
"control","2.122093e+00","6.094047e+02"
"case","1.599072e+00","6.682397e+02"
"control","0.000000e+00","6.635893e+02"
"case","2.856862e+00","6.189916e+02"
"control","0.000000e+00","7.652505e+02"
"case","7.542741e-01","1.029820e+03"
"case","1.300664e+00","1.163421e+03"
"case","    0.000000","1.574878e+03"
"control","    0.000000","1.112902e+03"
"case","   94.368152","5.979402e+02"
"control","    0.000000","7.530739e+02"
"case","    3.847082","1.162881e+03"
"control","    1.415779","9.721613e+02"
"case","1.817646e+00","9.925263e+02"
"case","1.110059e+01","8.504193e+02"
"control","    0.00000","1.176364e+03"
"case","    2.098674","1.405277e+03"
"control","    0.000000","9.171700e+02"
"case","    0.000000","1.231271e+03"
"case","1.846062e+00","1.445331e+03"
"control","0.000000e+00","1.323438e+02"
"control","4.744685e+00","7.843367e+02"
"case","    0.000000","1.010453e+03"
"control","    2.687381","9.204137e+02"
"case","    6.717306","8.086195e+02"
"case","0.000000e+00","1.021846e+03"
"case","    3.359339","    814.3200"
"case","1.394901e+01","7.990529e+01"
"case","9.500108e-01","8.829676e+02"
"control","    0.000000","8.635477e+02"
"control","    0.000000","8.780758e+02"
"control","    0.000000","8.515712e+02"
"case","    2.349239","1.028673e+03"
"control","    4.081724","1.184652e+03"
"control","    0.000000","7.302529e+02"
"control","6.636769e+01","1.215518e+03"
"case","    2.183691","9.385867e+02"
"control","    2.623048","1.118202e+03"
"case","    1.380711","9.482203e+02"
"case","    0.000000","9.749381e+02"
"case","    0.000000","7.185071e+02"
"control","0.000000e+00","5.805676e+02"
"case","1.955110e+02","1.030886e+02"
"case","    0.000000","9.034452e+02"
"control","0.000000e+00","1.137324e+03"
"case","    0.000000","7.461407e+02"
"case","8.339664e-01","9.093547e+02"
"control","    0.000000","8.723511e+02"
"case","    8.446444","1.450229e+03"
"control","    1.020009","2.809151e+02"
"case","    0.000000","8.388031e+02"
"case","    0.000000","9.676881e+02"
"case","    0.000000","7.957854e+02"
"case","9.809206e-01","9.660108e+02"
"case","    2.170539","9.237123e+02"
