# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:15
# SEK
#----------------------------

"status","3184","ENST00000342922.8"
"case","1.713558e+01","9.174037e+02"
"control","    3.212888","1.127363e+02"
"case","1.121096e+01","6.639822e+01"
"control","2.122093e+00","9.633703e+01"
"case","1.599072e+00","1.142213e+02"
"control","0.000000e+00","1.180394e+02"
"case","2.856862e+00","3.557423e+01"
"control","0.000000e+00","1.252929e+02"
"case","7.542741e-01","2.239028e+02"
"case","1.300664e+00","2.608315e+02"
"case","    0.000000","5.477000e+02"
"control","    0.000000","3.956301e+02"
"case","   94.368152","0.000000e+00"
"control","    0.000000","3.168838e+02"
"case","    3.847082","5.828326e+02"
"control","    1.415779","4.408853e+02"
"case","1.817646e+00","4.554793e+02"
"case","1.110059e+01","4.019618e+02"
"control","    0.00000","3.425903e+02"
"case","    2.098674","4.418698e+02"
"control","    0.000000","3.208556e+02"
"case","    0.000000","4.484821e+02"
"case","1.846062e+00","3.862077e+02"
"control","0.000000e+00","5.690782e+02"
"control","4.744685e+00","5.223864e+02"
"case","    0.000000","4.914082e+02"
"control","    2.687381","5.738814e+02"
"case","    6.717306","7.164691e+02"
"case","0.000000e+00","3.978233e+02"
"case","    3.359339","    553.7376"
"case","1.394901e+01","1.086712e+02"
"case","9.500108e-01","4.042415e+02"
"control","    0.000000","6.871326e+02"
"control","    0.000000","4.875150e+02"
"control","    0.000000","1.378940e+03"
"case","    2.349239","3.673201e+02"
"control","    4.081724","4.517281e+02"
"control","    0.000000","4.196856e+02"
"control","6.636769e+01","6.788214e+02"
"case","    2.183691","4.266303e+02"
"control","    2.623048","3.863398e+02"
"case","    1.380711","3.185795e+02"
"case","    0.000000","4.151861e+02"
"case","    0.000000","4.224274e+02"
"control","0.000000e+00","4.446360e+02"
"case","1.955110e+02","0.000000e+00"
"case","    0.000000","3.667673e+02"
"control","0.000000e+00","3.574280e+02"
"case","    0.000000","4.509641e+02"
"case","8.339664e-01","3.229843e+02"
"control","    0.000000","3.385493e+02"
"case","    8.446444","6.383915e+02"
"control","    1.020009","8.917940e+01"
"case","    0.000000","4.873493e+02"
"case","    0.000000","3.637313e+02"
"case","    0.000000","3.813764e+02"
"case","9.809206e-01","4.093266e+02"
"case","    2.170539","3.385778e+02"
