# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:21
# SEK
#----------------------------

"status","4017","ENST00000638443.1"
"case","1.370846e+01","0.000000e+00"
"control","   13.922515","1.376932e+01"
"case","8.623812e+00","1.509051e+01"
"control","1.556201e+01","2.408426e+01"
"case","1.918886e+01","1.439009e+01"
"control","0.000000e+00","3.547298e+01"
"case","1.661061e+02","0.000000e+00"
"control","9.097564e+00","2.891375e+01"
"case","1.508548e+00","6.378241e+01"
"case","0.000000e+00","7.255744e+01"
"case","    0.000000","1.979407e+02"
"control","    0.000000","1.089267e+02"
"case","   21.602348","9.059701e+00"
"control","    3.131746","5.699348e+01"
"case","    0.000000","1.002324e+02"
"control","   11.326228","4.242829e+01"
"case","2.726470e+00","7.940210e+01"
"case","9.250488e-01","8.624181e+01"
"control","    0.00000","6.356495e+01"
"case","    0.000000","8.377457e+01"
"control","   13.586250","5.770784e+01"
"case","    0.000000","8.311990e+01"
"case","0.000000e+00","5.970005e+01"
"control","7.116339e+01","7.940626e+01"
"control","5.693622e+00","6.510903e+01"
"case","    0.000000","6.909079e+01"
"control","   10.749525","6.509999e+01"
"case","    1.679327","5.644210e+01"
"case","4.834736e+00","6.678261e+01"
"case","    0.000000","    104.4576"
"case","0.000000e+00","3.196212e+00"
"case","1.900022e+00","6.508361e+01"
"control","    1.181335","6.041612e+01"
"control","    0.000000","9.695421e+01"
"control","    1.927097","3.025888e+02"
"case","    0.000000","8.918109e+01"
"control","    1.020431","1.233635e+02"
"control","    0.000000","2.168376e+01"
"control","1.981125e+00","2.584093e+01"
"case","    1.091845","4.436955e+01"
"control","    0.000000","4.556342e+01"
"case","    0.000000","5.544598e+01"
"case","    0.000000","9.255742e+01"
"case","    8.700326","2.740069e+01"
"control","6.702500e+00","5.335632e+01"
"case","2.771022e+01","4.418081e+01"
"case","    3.240942","4.565879e+01"
"control","7.529037e-01","7.265749e+01"
"case","    0.000000","5.247583e+01"
"case","3.335866e+00","4.101388e+01"
"control","    9.227730","4.022368e+01"
"case","    0.000000","8.717722e+01"
"control","    7.140065","4.013073e+01"
"case","    0.000000","5.810703e+01"
"case","    0.000000","1.900089e+01"
"case","    1.080163","1.096082e+02"
"case","4.904603e+00","6.474803e+01"
"case","    3.617565","3.800874e+01"
