# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:19
# SEK
#----------------------------

"status","4017","ENST00000513020.5"
"case","1.370846e+01","0.000000e+00"
"control","   13.922515","6.024078e+00"
"case","8.623812e+00","2.263576e+00"
"control","1.556201e+01","2.919304e+00"
"case","1.918886e+01","4.496903e+00"
"control","0.000000e+00","6.116031e-01"
"case","1.661061e+02","0.000000e+00"
"control","9.097564e+00","6.425277e-01"
"case","1.508548e+00","1.993200e+01"
"case","0.000000e+00","6.880446e+00"
"case","    0.000000","8.647894e+01"
"control","    0.000000","8.940213e+01"
"case","   21.602348","7.700746e+01"
"control","    3.131746","1.003085e+02"
"case","    0.000000","6.682158e+01"
"control","   11.326228","9.131307e+01"
"case","2.726470e+00","1.025009e+02"
"case","9.250488e-01","1.012404e+02"
"control","    0.00000","6.769254e+01"
"case","    0.000000","6.488423e+01"
"control","   13.586250","6.386335e+01"
"case","    0.000000","7.215903e+01"
"case","0.000000e+00","6.264820e+01"
"control","7.116339e+01","7.940626e+01"
"control","5.693622e+00","1.400601e+02"
"case","    0.000000","1.407725e+02"
"control","   10.749525","1.041600e+02"
"case","    1.679327","1.451368e+02"
"case","4.834736e+00","9.837868e+01"
"case","    0.000000","    146.0160"
"case","0.000000e+00","8.629771e+01"
"case","1.900022e+00","1.135347e+02"
"control","    1.181335","1.296933e+02"
"control","    0.000000","1.051862e+02"
"control","    1.927097","2.132530e+02"
"case","    0.000000","1.059577e+02"
"control","    1.020431","8.798721e+01"
"control","    0.000000","8.813398e+01"
"control","1.981125e+00","4.969410e+01"
"case","    1.091845","1.134837e+02"
"control","    0.000000","7.119284e+01"
"case","    0.000000","8.363886e+01"
"case","    0.000000","1.163579e+02"
"case","    8.700326","6.393495e+01"
"control","6.702500e+00","9.273837e+01"
"case","2.771022e+01","0.000000e+00"
"case","    3.240942","5.464085e+01"
"control","7.529037e-01","4.628986e+01"
"case","    0.000000","6.887452e+01"
"case","3.335866e+00","4.037304e+01"
"control","    9.227730","5.111759e+01"
"case","    0.000000","5.721005e+01"
"control","    7.140065","5.350764e+01"
"case","    0.000000","1.349583e+02"
"case","    0.000000","5.225244e+01"
"case","    1.080163","7.056965e+01"
"case","4.904603e+00","5.135188e+01"
"case","    3.617565","6.151414e+01"
