# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:14
# SEK
#----------------------------

"status","4017","ENST00000496864.6"
"case","1.370846e+01","0.000000e+00"
"control","   13.922515","6.024078e+00"
"case","8.623812e+00","1.886313e+01"
"control","1.556201e+01","2.116495e+01"
"case","1.918886e+01","3.597522e+00"
"control","0.000000e+00","1.651328e+01"
"case","1.661061e+02","0.000000e+00"
"control","9.097564e+00","1.991836e+01"
"case","1.508548e+00","2.856921e+01"
"case","0.000000e+00","2.627080e+01"
"case","    0.000000","2.978719e+01"
"control","    0.000000","3.493876e+01"
"case","   21.602348","0.000000e+00"
"control","    3.131746","1.899783e+01"
"case","    0.000000","3.619502e+01"
"control","   11.326228","3.136004e+01"
"case","2.726470e+00","1.660226e+01"
"case","9.250488e-01","2.774737e+01"
"control","    0.00000","2.228901e+01"
"case","    0.000000","3.203145e+01"
"control","   13.586250","2.539145e+01"
"case","    0.000000","2.100833e+01"
"case","0.000000e+00","2.874447e+01"
"control","7.116339e+01","0.000000e+00"
"control","5.693622e+00","1.968413e+01"
"case","    0.000000","2.677268e+01"
"control","   10.749525","2.904461e+01"
"case","    1.679327","1.958195e+01"
"case","4.834736e+00","2.010659e+01"
"case","    0.000000","     30.3264"
"case","0.000000e+00","0.000000e+00"
"case","1.900022e+00","1.735563e+01"
"control","    1.181335","3.383303e+01"
"control","    0.000000","4.390379e+01"
"control","    1.927097","5.619506e+01"
"case","    0.000000","2.295751e+01"
"control","    1.020431","1.904878e+01"
"control","    0.000000","9.093188e+00"
"control","1.981125e+00","1.788987e+01"
"case","    1.091845","2.303804e+01"
"control","    0.000000","2.752790e+01"
"case","    0.000000","2.255430e+01"
"case","    0.000000","2.203748e+01"
"case","    8.700326","1.826713e+01"
"control","6.702500e+00","2.223180e+01"
"case","2.771022e+01","0.000000e+00"
"case","    3.240942","3.068869e+01"
"control","7.529037e-01","3.222711e+01"
"case","    0.000000","2.131830e+01"
"case","3.335866e+00","1.281684e+01"
"control","    9.227730","3.016776e+01"
"case","    0.000000","5.630195e+01"
"control","    7.140065","0.000000e+00"
"case","    0.000000","2.155583e+01"
"case","    0.000000","2.375111e+01"
"case","    1.080163","2.327297e+01"
"case","4.904603e+00","2.381537e+01"
"case","    3.617565","1.850425e+01"
