# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:18
# SEK
#----------------------------

"status","3184","ENST00000524170.5"
"case","1.713558e+01","4.368589e+02"
"control","    3.212888","1.721165e+00"
"case","1.121096e+01","6.790727e+00"
"control","2.122093e+00","4.524921e+01"
"case","1.599072e+00","1.169195e+01"
"control","0.000000e+00","7.950840e+00"
"case","2.856862e+00","0.000000e+00"
"control","0.000000e+00","1.927583e+00"
"case","7.542741e-01","1.063040e+01"
"case","1.300664e+00","2.314332e+01"
"case","    0.000000","1.441316e+01"
"control","    0.000000","1.438655e+01"
"case","   94.368152","2.690731e+03"
"control","    0.000000","8.359044e+00"
"case","    3.847082","5.568465e+00"
"control","    1.415779","1.844708e+00"
"case","1.817646e+00","4.331024e+00"
"case","1.110059e+01","8.999146e+00"
"control","    0.00000","1.155726e+01"
"case","    2.098674","1.478375e+01"
"control","    0.000000","8.463817e+00"
"case","    0.000000","5.480433e+00"
"case","1.846062e+00","8.844452e+00"
"control","0.000000e+00","0.000000e+00"
"control","4.744685e+00","6.813736e+00"
"case","    0.000000","8.636348e+00"
"control","    2.687381","3.004615e+00"
"case","    6.717306","1.151880e+00"
"case","0.000000e+00","2.154278e+00"
"case","    3.359339","      2.2464"
"case","1.394901e+01","0.000000e+00"
"case","9.500108e-01","5.062059e+00"
"control","    0.000000","1.611096e+00"
"control","    0.000000","1.829325e+00"
"control","    0.000000","8.645393e+00"
"case","    2.349239","1.765962e+00"
"control","    4.081724","5.442508e+00"
"control","    0.000000","3.497380e+00"
"control","6.636769e+01","0.000000e+00"
"case","    2.183691","1.706521e+00"
"control","    2.623048","7.593903e+00"
"case","    1.380711","3.759050e+00"
"case","    0.000000","5.288995e+00"
"case","    0.000000","3.805652e+00"
"control","0.000000e+00","9.527915e+00"
"case","1.955110e+02","0.000000e+00"
"case","    0.000000","3.742524e+00"
"control","0.000000e+00","5.273528e+00"
"case","    0.000000","7.379413e+00"
"case","8.339664e-01","7.690103e+00"
"control","    0.000000","3.351973e+00"
"case","    8.446444","3.269146e+01"
"control","    1.020009","0.000000e+00"
"case","    0.000000","1.593257e+01"
"case","    0.000000","4.071619e+00"
"case","    0.000000","8.258151e+00"
"case","9.809206e-01","2.232691e+00"
"case","    2.170539","2.000460e+00"
