# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:24
# SEK
#----------------------------

"status","3184","ENST00000367967.7"
"case","1.713558e+01","8.688638e+02"
"control","    3.212888","2.883812e+03"
"case","1.121096e+01","2.747981e+03"
"control","2.122093e+00","1.720930e+03"
"case","1.599072e+00","2.004719e+03"
"control","0.000000e+00","1.664784e+03"
"case","2.856862e+00","3.913165e+02"
"control","0.000000e+00","1.586401e+03"
"case","7.542741e-01","9.627158e+02"
"case","1.300664e+00","9.688920e+02"
"case","    0.000000","7.475624e+02"
"control","    0.000000","1.140648e+03"
"case","   94.368152","6.975969e+02"
"control","    0.000000","1.581379e+03"
"case","    3.847082","7.795850e+02"
"control","    1.415779","7.175916e+02"
"case","1.817646e+00","1.468939e+03"
"case","1.110059e+01","1.493858e+03"
"control","    0.00000","7.933236e+02"
"case","    2.098674","7.432940e+02"
"control","    0.000000","1.071058e+03"
"case","    0.000000","1.006573e+03"
"case","1.846062e+00","7.864192e+02"
"control","0.000000e+00","1.071985e+03"
"control","4.744685e+00","1.143193e+03"
"case","    0.000000","1.080407e+03"
"control","    2.687381","1.378117e+03"
"case","    6.717306","7.832781e+02"
"case","0.000000e+00","1.650895e+03"
"case","    3.359339","   1381.5360"
"case","1.394901e+01","9.237052e+02"
"case","9.500108e-01","1.303118e+03"
"control","    0.000000","5.816058e+02"
"control","    0.000000","6.292877e+02"
"control","    0.000000","1.005747e+03"
"case","    2.349239","1.344780e+03"
"control","    4.081724","1.161975e+03"
"control","    0.000000","1.301025e+03"
"control","6.636769e+01","1.615058e+03"
"case","    2.183691","1.488940e+03"
"control","    2.623048","1.310898e+03"
"case","    1.380711","1.946248e+03"
"case","    0.000000","1.692478e+03"
"case","    0.000000","2.323731e+03"
"control","0.000000e+00","3.027971e+03"
"case","1.955110e+02","4.270811e+02"
"case","    0.000000","1.455842e+03"
"control","0.000000e+00","1.633036e+03"
"case","    0.000000","1.777619e+03"
"case","8.339664e-01","2.274348e+03"
"control","    0.000000","1.562858e+03"
"case","    8.446444","7.400983e+02"
"control","    1.020009","3.834714e+02"
"case","    0.000000","2.291479e+03"
"case","    0.000000","1.321919e+03"
"case","    0.000000","2.195167e+03"
"case","9.809206e-01","1.348545e+03"
"case","    2.170539","1.327305e+03"
