# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:25
# SEK
#----------------------------

"status","3184","ENST00000525056.1"
"case","1.713558e+01","3.883190e+01"
"control","    3.212888","3.528388e+01"
"case","1.121096e+01","3.923531e+01"
"control","2.122093e+00","4.232991e+01"
"case","1.599072e+00","5.756035e+01"
"control","0.000000e+00","3.058015e+01"
"case","2.856862e+00","0.000000e+00"
"control","0.000000e+00","6.232519e+01"
"case","7.542741e-01","3.322001e+01"
"case","1.300664e+00","5.379258e+01"
"case","    0.000000","7.494842e+01"
"control","    0.000000","4.932531e+01"
"case","   94.368152","1.223060e+02"
"control","    0.000000","3.267626e+01"
"case","    3.847082","3.990733e+01"
"control","    1.415779","3.412711e+01"
"case","1.817646e+00","3.609186e+01"
"case","1.110059e+01","4.574566e+01"
"control","    0.00000","5.613528e+01"
"case","    2.098674","6.242027e+01"
"control","    0.000000","3.462471e+01"
"case","    0.000000","5.663114e+01"
"case","1.846062e+00","7.517784e+01"
"control","0.000000e+00","0.000000e+00"
"control","4.744685e+00","2.649786e+01"
"case","    0.000000","3.109085e+01"
"control","    2.687381","4.406768e+01"
"case","    6.717306","1.727819e+01"
"case","0.000000e+00","3.590463e+01"
"case","    3.359339","     26.9568"
"case","1.394901e+01","4.794317e+01"
"case","9.500108e-01","3.254180e+01"
"control","    0.000000","2.174980e+01"
"control","    0.000000","3.750116e+01"
"control","    0.000000","2.305438e+01"
"case","    2.349239","5.209589e+01"
"control","    4.081724","5.623924e+01"
"control","    0.000000","3.077694e+01"
"control","6.636769e+01","5.963292e+01"
"case","    2.183691","4.095651e+01"
"control","    2.623048","4.841113e+01"
"case","    1.380711","4.604836e+01"
"case","    0.000000","4.054896e+01"
"case","    0.000000","2.892295e+01"
"control","0.000000e+00","2.032622e+01"
"case","1.955110e+02","5.890774e+01"
"case","    0.000000","3.592823e+01"
"control","0.000000e+00","6.621207e+01"
"case","    0.000000","4.755622e+01"
"case","8.339664e-01","5.126735e+01"
"control","    0.000000","5.111759e+01"
"case","    8.446444","9.353389e+01"
"control","    1.020009","4.013073e+01"
"case","    0.000000","5.248377e+01"
"case","    0.000000","5.496686e+01"
"case","    0.000000","3.453408e+01"
"case","9.809206e-01","6.102688e+01"
"case","    2.170539","4.250977e+01"
