# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:24
# SEK
#----------------------------

"status","3184","ENST00000571370.1"
"case","1.713558e+01","0.000000e+00"
"control","    3.212888","1.032699e+01"
"case","1.121096e+01","5.281677e+00"
"control","2.122093e+00","8.757912e+00"
"case","1.599072e+00","8.993805e-01"
"control","0.000000e+00","9.174046e+00"
"case","2.856862e+00","0.000000e+00"
"control","0.000000e+00","9.637915e+00"
"case","7.542741e-01","2.923361e+01"
"case","1.300664e+00","3.190025e+01"
"case","    0.000000","2.306105e+01"
"control","    0.000000","2.774549e+01"
"case","   94.368152","0.000000e+00"
"control","    0.000000","2.051765e+01"
"case","    3.847082","1.763347e+01"
"control","    1.415779","2.213650e+01"
"case","1.817646e+00","1.154940e+01"
"case","1.110059e+01","6.749359e+00"
"control","    0.00000","4.292698e+01"
"case","    2.098674","1.560507e+01"
"control","    0.000000","7.694379e+00"
"case","    0.000000","1.187427e+01"
"case","1.846062e+00","1.400372e+01"
"control","0.000000e+00","0.000000e+00"
"control","4.744685e+00","1.589872e+01"
"case","    0.000000","1.640906e+01"
"control","    2.687381","8.012306e+00"
"case","    6.717306","3.455639e+01"
"case","0.000000e+00","2.082469e+01"
"case","    3.359339","     15.7248"
"case","1.394901e+01","0.000000e+00"
"case","9.500108e-01","5.062059e+00"
"control","    0.000000","1.772206e+01"
"control","    0.000000","1.097595e+01"
"control","    0.000000","0.000000e+00"
"case","    2.349239","1.412770e+01"
"control","    4.081724","2.449128e+01"
"control","    0.000000","2.238323e+01"
"control","6.636769e+01","1.987764e+00"
"case","    2.183691","7.679346e+00"
"control","    2.623048","1.328933e+01"
"case","    1.380711","1.785549e+01"
"case","    0.000000","1.234099e+01"
"case","    0.000000","1.902826e+01"
"control","0.000000e+00","7.622332e+00"
"case","1.955110e+02","0.000000e+00"
"case","    0.000000","8.233552e+00"
"control","0.000000e+00","1.523464e+01"
"case","    0.000000","9.019283e+00"
"case","8.339664e-01","5.126735e+00"
"control","    0.000000","7.541940e+00"
"case","    8.446444","1.634573e+01"
"control","    1.020009","6.688455e+01"
"case","    0.000000","1.780699e+01"
"case","    0.000000","1.628648e+01"
"case","    0.000000","6.005928e+00"
"case","9.809206e-01","3.721151e+00"
"case","    2.170539","8.501954e+00"
