# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:19
# SEK
#----------------------------

"status","3184","ENST00000647880.1"
"case","1.713558e+01","0.000000e+00"
"control","    3.212888","1.721165e+00"
"case","1.121096e+01","5.281677e+00"
"control","2.122093e+00","1.459652e+00"
"case","1.599072e+00","0.000000e+00"
"control","0.000000e+00","1.223206e+00"
"case","2.856862e+00","0.000000e+00"
"control","0.000000e+00","4.497694e+00"
"case","7.542741e-01","5.979601e+00"
"case","1.300664e+00","5.629456e+00"
"case","    0.000000","6.726140e+00"
"control","    0.000000","9.248496e+00"
"case","   94.368152","0.000000e+00"
"control","    0.000000","1.899783e+01"
"case","    3.847082","6.496542e+00"
"control","    1.415779","9.223542e+00"
"case","1.817646e+00","1.660226e+01"
"case","1.110059e+01","8.249217e+00"
"control","    0.00000","8.255188e+00"
"case","    2.098674","9.034513e+00"
"control","    0.000000","1.461932e+01"
"case","    0.000000","9.134055e+00"
"case","1.846062e+00","6.633339e+00"
"control","0.000000e+00","0.000000e+00"
"control","4.744685e+00","1.287039e+01"
"case","    0.000000","6.909079e+00"
"control","    2.687381","5.007691e+00"
"case","    6.717306","6.911278e+00"
"case","0.000000e+00","1.077139e+01"
"case","    3.359339","      7.8624"
"case","1.394901e+01","0.000000e+00"
"case","9.500108e-01","8.677815e+00"
"control","    0.000000","8.055482e+00"
"control","    0.000000","8.231961e+00"
"control","    0.000000","8.645393e+00"
"case","    2.349239","1.677664e+01"
"control","    4.081724","8.163761e+00"
"control","    0.000000","1.608795e+01"
"control","6.636769e+01","0.000000e+00"
"case","    2.183691","1.962499e+01"
"control","    2.623048","2.847714e+00"
"case","    1.380711","6.578337e+00"
"case","    0.000000","1.322249e+01"
"case","    0.000000","1.141696e+01"
"control","0.000000e+00","9.527915e+00"
"case","1.955110e+02","0.000000e+00"
"case","    0.000000","8.982057e+00"
"control","0.000000e+00","4.101633e+00"
"case","    0.000000","5.739543e+00"
"case","8.339664e-01","1.794357e+01"
"control","    0.000000","1.256990e+01"
"case","    8.446444","6.356672e+00"
"control","    1.020009","0.000000e+00"
"case","    0.000000","1.499536e+01"
"case","    0.000000","4.750222e+00"
"case","    0.000000","9.008892e+00"
"case","9.809206e-01","1.786152e+01"
"case","    2.170539","9.002069e+00"
