# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:13
# SEK
#----------------------------

"status","4017","ENST00000398822.7"
"case","1.370846e+01","0.000000e+00"
"control","   13.922515","5.765903e+01"
"case","8.623812e+00","3.998984e+01"
"control","1.556201e+01","2.992286e+01"
"case","1.918886e+01","4.946593e+01"
"control","0.000000e+00","3.547298e+01"
"case","1.661061e+02","7.114846e+00"
"control","9.097564e+00","4.433441e+01"
"case","1.508548e+00","4.451481e+01"
"case","0.000000e+00","3.440223e+01"
"case","    0.000000","6.341789e+01"
"control","    0.000000","7.193275e+01"
"case","   21.602348","4.529850e+00"
"control","    3.131746","1.003085e+02"
"case","    0.000000","4.826003e+01"
"control","   11.326228","6.640950e+01"
"case","2.726470e+00","5.919066e+01"
"case","9.250488e-01","7.274310e+01"
"control","    0.00000","7.677325e+01"
"case","    0.000000","7.556138e+01"
"control","   13.586250","7.078829e+01"
"case","    0.000000","7.215903e+01"
"case","0.000000e+00","5.232967e+01"
"control","7.116339e+01","0.000000e+00"
"control","5.693622e+00","8.630732e+01"
"case","    0.000000","7.340896e+01"
"control","   10.749525","5.909076e+01"
"case","    1.679327","8.063157e+01"
"case","4.834736e+00","7.396354e+01"
"case","    0.000000","     64.0224"
"case","0.000000e+00","0.000000e+00"
"case","1.900022e+00","8.171609e+01"
"control","    1.181335","7.733263e+01"
"control","    0.000000","8.049029e+01"
"control","    1.927097","1.123901e+02"
"case","    0.000000","8.035128e+01"
"control","    1.020431","5.079674e+01"
"control","    0.000000","5.385965e+01"
"control","1.981125e+00","1.987764e+00"
"case","    1.091845","8.361954e+01"
"control","    0.000000","5.790351e+01"
"case","    0.000000","7.706052e+01"
"case","    0.000000","6.699394e+01"
"case","    8.700326","6.545721e+01"
"control","6.702500e+00","5.780268e+01"
"case","2.771022e+01","0.000000e+00"
"case","    3.240942","6.661692e+01"
"control","7.529037e-01","4.453201e+01"
"case","    0.000000","5.575557e+01"
"case","3.335866e+00","6.023914e+01"
"control","    9.227730","5.530756e+01"
"case","    0.000000","5.266957e+01"
"control","    7.140065","1.783588e+01"
"case","    0.000000","6.279308e+01"
"case","    0.000000","4.614502e+01"
"case","    1.080163","7.282187e+01"
"case","4.904603e+00","6.474803e+01"
"case","    3.617565","6.501495e+01"
