# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:08
# SEK
#----------------------------

"status","3184","ENST00000318560.5"
"case","1.713558e+01","9.222577e+01"
"control","    3.212888","1.462990e+01"
"case","1.121096e+01","1.131788e+01"
"control","2.122093e+00","3.284217e+01"
"case","1.599072e+00","3.417646e+01"
"control","0.000000e+00","1.223206e+01"
"case","2.856862e+00","0.000000e+00"
"control","0.000000e+00","2.441605e+01"
"case","7.542741e-01","5.780281e+01"
"case","1.300664e+00","9.132229e+01"
"case","    0.000000","2.824979e+02"
"control","    0.000000","2.620407e+02"
"case","   94.368152","0.000000e+00"
"control","    0.000000","1.899783e+02"
"case","    3.847082","2.153140e+02"
"control","    1.415779","2.075297e+02"
"case","1.817646e+00","2.064455e+02"
"case","1.110059e+01","2.017309e+02"
"control","    0.00000","2.105073e+02"
"case","    2.098674","1.930100e+02"
"control","    0.000000","1.500404e+02"
"case","    0.000000","1.881615e+02"
"case","1.846062e+00","1.739409e+02"
"control","0.000000e+00","2.117500e+02"
"control","4.744685e+00","2.384808e+02"
"case","    0.000000","2.996813e+02"
"control","    2.687381","2.583969e+02"
"case","    6.717306","3.547789e+02"
"case","0.000000e+00","1.579804e+02"
"case","    3.359339","    290.9088"
"case","1.394901e+01","0.000000e+00"
"case","9.500108e-01","1.366756e+02"
"control","    0.000000","3.407469e+02"
"control","    0.000000","2.835453e+02"
"control","    0.000000","7.924944e+02"
"case","    2.349239","1.501068e+02"
"control","    4.081724","2.294924e+02"
"control","    0.000000","1.832627e+02"
"control","6.636769e+01","1.689599e+01"
"case","    2.183691","1.476141e+02"
"control","    2.623048","1.594720e+02"
"case","    1.380711","1.776151e+02"
"case","    0.000000","2.662128e+02"
"case","    0.000000","1.803879e+02"
"control","0.000000e+00","1.994510e+02"
"case","1.955110e+02","2.312129e+03"
"case","    0.000000","1.467069e+02"
"control","0.000000e+00","1.400415e+02"
"case","    0.000000","1.467683e+02"
"case","8.339664e-01","1.140699e+02"
"control","    0.000000","1.634087e+02"
"case","    8.446444","2.860502e+02"
"control","    1.020009","0.000000e+00"
"case","    0.000000","2.080607e+02"
"case","    0.000000","1.486141e+02"
"case","    0.000000","1.779256e+02"
"case","9.809206e-01","1.458691e+02"
"case","    2.170539","1.285295e+02"
