# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:09
# SEK
#----------------------------

"status","1806","ENST00000461171.1"
"case","0.000000e+00","0.000000e+00"
"control","    0.000000","8.605825e-01"
"case","2.587144e+00","1.056335e+01"
"control","0.000000e+00","8.028086e+00"
"case","0.000000e+00","5.396283e+00"
"control","0.000000e+00","9.785649e+00"
"case","0.000000e+00","0.000000e+00"
"control","0.000000e+00","7.067805e+00"
"case","7.542741e-01","9.966002e+00"
"case","1.300664e+00","1.188441e+01"
"case","    8.529401","3.651333e+01"
"control","    1.347212","9.248496e+00"
"case","    0.000000","0.000000e+00"
"control","    0.000000","1.063878e+01"
"case","    2.564721","2.691425e+01"
"control","    1.415779","7.378834e+00"
"case","0.000000e+00","1.876777e+01"
"case","9.250488e-01","1.499858e+00"
"control","    0.00000","6.604151e+00"
"case","    2.098674","5.749235e+00"
"control","    0.000000","1.000269e+01"
"case","    0.000000","1.552789e+01"
"case","1.846062e+00","1.990002e+01"
"control","0.000000e+00","0.000000e+00"
"control","9.489369e-01","7.570818e+00"
"case","    0.000000","1.122725e+01"
"control","    0.000000","1.302000e+01"
"case","    1.679327","1.151880e+01"
"case","0.000000e+00","6.462833e+00"
"case","    0.000000","      7.8624"
"case","0.000000e+00","0.000000e+00"
"case","0.000000e+00","2.169454e+01"
"control","    2.362669","4.027741e+00"
"control","    0.000000","0.000000e+00"
"control","    0.000000","0.000000e+00"
"case","    0.000000","1.059577e+01"
"control","    0.000000","2.449128e+01"
"control","    1.570287","2.308271e+01"
"control","0.000000e+00","0.000000e+00"
"case","    3.275536","1.621195e+01"
"control","    0.000000","2.278171e+01"
"case","    1.380711","1.033739e+01"
"case","    0.000000","2.644498e+00"
"case","    1.242904","2.207278e+01"
"control","0.000000e+00","5.081555e+00"
"case","0.000000e+00","0.000000e+00"
"case","    1.080314","1.646710e+01"
"control","0.000000e+00","1.992222e+01"
"case","    1.083699","9.839217e+00"
"case","1.667933e+00","1.025347e+01"
"control","    0.000000","1.340789e+01"
"case","    1.055806","1.452954e+01"
"control","    0.000000","0.000000e+00"
"case","    0.000000","9.372102e+00"
"case","    0.000000","1.085765e+01"
"case","    1.080163","1.276260e+01"
"case","9.809206e-01","1.116345e+01"
"case","    0.723513","3.500805e+00"
