# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:18
# SEK
#----------------------------

"status","1806","ENST00000406620.5"
"case","0.000000e+00","0.000000e+00"
"control","    0.000000","2.048186e+02"
"case","2.587144e+00","1.629775e+02"
"control","0.000000e+00","2.233267e+02"
"case","0.000000e+00","2.329396e+02"
"control","0.000000e+00","1.626864e+02"
"case","0.000000e+00","2.134454e+01"
"control","0.000000e+00","1.927583e+02"
"case","7.542741e-01","2.312112e+02"
"case","1.300664e+00","2.051624e+02"
"case","    8.529401","3.074807e+02"
"control","    1.347212","2.548474e+02"
"case","    0.000000","2.264925e+01"
"control","    0.000000","3.784367e+02"
"case","    2.564721","3.703029e+02"
"control","    1.415779","4.482641e+02"
"case","0.000000e+00","2.771855e+02"
"case","9.250488e-01","2.459767e+02"
"control","    0.00000","2.278432e+02"
"case","    2.098674","2.143643e+02"
"control","    0.000000","2.169815e+02"
"case","    0.000000","2.164771e+02"
"case","1.846062e+00","2.380632e+02"
"control","0.000000e+00","0.000000e+00"
"control","9.489369e-01","1.847280e+02"
"case","    0.000000","2.547723e+02"
"control","    0.000000","1.502307e+02"
"case","    1.679327","2.372872e+02"
"case","0.000000e+00","1.730603e+02"
"case","    0.000000","    216.7776"
"case","0.000000e+00","6.392423e+00"
"case","0.000000e+00","1.381219e+02"
"control","    2.362669","2.303868e+02"
"control","    0.000000","6.402636e+01"
"control","    0.000000","7.780854e+01"
"case","    0.000000","1.545217e+02"
"control","    0.000000","2.013728e+02"
"control","    1.570287","2.413192e+02"
"control","0.000000e+00","2.693420e+02"
"case","    3.275536","2.653641e+02"
"control","    0.000000","2.572435e+02"
"case","    1.380711","2.847480e+02"
"case","    0.000000","1.842333e+02"
"case","    1.242904","3.295695e+02"
"control","0.000000e+00","2.801207e+02"
"case","0.000000e+00","0.000000e+00"
"case","    1.080314","2.395215e+02"
"control","0.000000e+00","2.748094e+02"
"case","    1.083699","2.131830e+02"
"case","1.667933e+00","2.146820e+02"
"control","    0.000000","2.765378e+02"
"case","    1.055806","2.606236e+02"
"control","    0.000000","8.917940e+00"
"case","    0.000000","2.483607e+02"
"case","    0.000000","2.945138e+02"
"case","    1.080163","2.860323e+02"
"case","9.809206e-01","2.649459e+02"
"case","    0.723513","2.355541e+02"
