# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:20
# SEK
#----------------------------

"status","4017","ENST00000468133.5"
"case","1.370846e+01","0.000000e+00"
"control","   13.922515","1.574866e+02"
"case","8.623812e+00","1.260057e+02"
"control","1.556201e+01","5.181764e+01"
"case","1.918886e+01","7.464858e+01"
"control","0.000000e+00","2.507573e+01"
"case","1.661061e+02","3.557423e+01"
"control","9.097564e+00","4.690452e+01"
"case","1.508548e+00","1.229140e+02"
"case","0.000000e+00","9.382427e+01"
"case","    0.000000","9.032245e+01"
"control","    0.000000","1.561968e+02"
"case","   21.602348","0.000000e+00"
"control","    3.131746","2.287338e+02"
"case","    0.000000","1.030166e+02"
"control","   11.326228","1.401978e+02"
"case","2.726470e+00","1.486985e+02"
"case","9.250488e-01","1.499858e+02"
"control","    0.00000","9.988778e+01"
"case","    0.000000","8.870249e+01"
"control","   13.586250","1.208018e+02"
"case","    0.000000","1.315304e+02"
"case","0.000000e+00","1.061334e+02"
"control","7.116339e+01","1.455781e+02"
"control","5.693622e+00","1.574730e+02"
"case","    0.000000","1.157271e+02"
"control","   10.749525","1.602461e+02"
"case","    1.679327","2.073383e+02"
"case","4.834736e+00","1.816774e+02"
"case","    0.000000","    125.7984"
"case","0.000000e+00","2.237348e+01"
"case","1.900022e+00","1.713868e+02"
"control","    1.181335","1.409709e+02"
"control","    0.000000","1.189061e+02"
"control","    1.927097","1.282400e+02"
"case","    0.000000","1.668834e+02"
"control","    1.020431","1.297131e+02"
"control","    0.000000","9.442926e+01"
"control","1.981125e+00","9.143714e+01"
"case","    1.091845","1.382282e+02"
"control","    0.000000","1.129593e+02"
"case","    0.000000","1.315667e+02"
"case","    0.000000","2.097968e+02"
"case","    8.700326","1.423314e+02"
"control","6.702500e+00","4.636919e+02"
"case","2.771022e+01","7.363468e+01"
"case","    3.240942","1.279943e+02"
"control","7.529037e-01","1.218771e+02"
"case","    0.000000","1.434886e+02"
"case","3.335866e+00","2.012244e+02"
"control","    9.227730","1.441349e+02"
"case","    0.000000","1.253173e+02"
"control","    7.140065","0.000000e+00"
"case","    0.000000","2.333653e+02"
"case","    0.000000","1.085765e+02"
"case","    1.080163","1.193678e+02"
"case","4.904603e+00","1.436364e+02"
"case","    3.617565","1.700391e+02"
