# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:13
# SEK
#----------------------------

"status","3184","ENST00000527891.5"
"case","1.713558e+01","0.000000e+00"
"control","    3.212888","5.765903e+01"
"case","1.121096e+01","4.678057e+01"
"control","2.122093e+00","4.889834e+01"
"case","1.599072e+00","3.687460e+01"
"control","0.000000e+00","5.932550e+01"
"case","2.856862e+00","1.636415e+02"
"control","0.000000e+00","7.003552e+01"
"case","7.542741e-01","5.115881e+01"
"case","1.300664e+00","6.442600e+01"
"case","    0.000000","7.014403e+01"
"control","    0.000000","6.268425e+01"
"case","   94.368152","0.000000e+00"
"control","    0.000000","3.419609e+01"
"case","    3.847082","5.382849e+01"
"control","    1.415779","5.257419e+01"
"case","1.817646e+00","3.753554e+01"
"case","1.110059e+01","4.274594e+01"
"control","    0.00000","7.182014e+01"
"case","    2.098674","6.734819e+01"
"control","    0.000000","6.078559e+01"
"case","    0.000000","5.845795e+01"
"case","1.846062e+00","8.770748e+01"
"control","0.000000e+00","0.000000e+00"
"control","4.744685e+00","2.876911e+01"
"case","    0.000000","4.663628e+01"
"control","    2.687381","4.907538e+01"
"case","    6.717306","2.764511e+01"
"case","0.000000e+00","5.888359e+01"
"case","    3.359339","     62.8992"
"case","1.394901e+01","7.351287e+01"
"case","9.500108e-01","5.495949e+01"
"control","    0.000000","4.269406e+01"
"control","    0.000000","8.231961e+01"
"control","    0.000000","3.602247e+01"
"case","    2.349239","5.297887e+01"
"control","    4.081724","4.626131e+01"
"control","    0.000000","4.966280e+01"
"control","6.636769e+01","1.421251e+02"
"case","    2.183691","5.887498e+01"
"control","    2.623048","6.170046e+01"
"case","    1.380711","5.262670e+01"
"case","    0.000000","5.641595e+01"
"case","    0.000000","4.262330e+01"
"control","0.000000e+00","2.477258e+01"
"case","1.955110e+02","0.000000e+00"
"case","    0.000000","4.491028e+01"
"control","0.000000e+00","8.847808e+01"
"case","    0.000000","5.821537e+01"
"case","8.339664e-01","5.575325e+01"
"control","    0.000000","6.033552e+01"
"case","    8.446444","7.718816e+01"
"control","    1.020009","4.458970e+00"
"case","    0.000000","4.967214e+01"
"case","    0.000000","1.004333e+02"
"case","    0.000000","4.504446e+01"
"case","9.809206e-01","5.284034e+01"
"case","    2.170539","4.651069e+01"
