# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:18
# SEK
#----------------------------

"status","4017","ENST00000496250.5"
"case","1.370846e+01","2.426994e+01"
"control","   13.922515","1.292595e+03"
"case","8.623812e+00","9.831464e+02"
"control","1.556201e+01","4.524921e+02"
"case","1.918886e+01","8.786948e+02"
"control","0.000000e+00","4.134437e+02"
"case","1.661061e+02","0.000000e+00"
"control","9.097564e+00","4.703303e+02"
"case","1.508548e+00","5.879941e+02"
"case","0.000000e+00","5.904674e+02"
"case","    0.000000","3.372679e+02"
"control","    0.000000","5.353852e+02"
"case","   21.602348","0.000000e+00"
"control","    3.131746","7.067192e+02"
"case","    0.000000","4.000014e+02"
"control","   11.326228","4.759348e+02"
"case","2.726470e+00","5.356033e+02"
"case","9.250488e-01","5.474480e+02"
"control","    0.00000","4.144105e+02"
"case","    0.000000","3.704150e+02"
"control","   13.586250","4.047243e+02"
"case","    0.000000","4.384346e+02"
"case","0.000000e+00","4.230596e+02"
"control","7.116339e+01","6.220157e+02"
"control","5.693622e+00","5.057306e+02"
"case","    0.000000","4.205902e+02"
"control","   10.749525","4.166399e+02"
"case","    1.679327","5.171939e+02"
"case","4.834736e+00","7.159383e+02"
"case","    0.000000","    357.1776"
"case","0.000000e+00","2.556969e+01"
"case","1.900022e+00","6.732538e+02"
"control","    1.181335","3.262470e+02"
"control","    0.000000","5.597733e+02"
"control","    1.927097","5.417780e+02"
"case","    0.000000","6.083740e+02"
"control","    1.020431","4.898257e+02"
"control","    0.000000","3.070700e+02"
"control","1.981125e+00","1.982794e+03"
"case","    1.091845","4.692933e+02"
"control","    0.000000","4.670250e+02"
"case","    0.000000","4.802186e+02"
"case","    0.000000","6.417314e+02"
"case","    8.700326","4.665729e+02"
"control","6.702500e+00","1.478732e+03"
"case","2.771022e+01","7.363468e+01"
"case","    3.240942","4.161686e+02"
"control","7.529037e-01","4.400466e+02"
"case","    0.000000","5.542759e+02"
"case","3.335866e+00","6.985177e+02"
"control","    9.227730","4.575444e+02"
"case","    0.000000","4.004703e+02"
"control","    7.140065","5.832333e+03"
"case","    0.000000","6.522983e+02"
"case","    0.000000","3.827322e+02"
"case","    1.080163","3.881331e+02"
"case","4.904603e+00","5.417996e+02"
"case","    3.617565","5.931364e+02"
