# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:23
# SEK
#----------------------------

"status","1806","ENST00000532765.1"
"case","0.000000e+00","2.912393e+01"
"control","    0.000000","3.098097e+01"
"case","2.587144e+00","1.056335e+01"
"control","0.000000e+00","2.116495e+01"
"case","0.000000e+00","8.993805e+00"
"control","0.000000e+00","4.220061e+01"
"case","0.000000e+00","7.114846e+00"
"control","0.000000e+00","3.212638e+01"
"case","7.542741e-01","5.780281e+01"
"case","1.300664e+00","6.067303e+01"
"case","    8.529401","7.590930e+01"
"control","    1.347212","5.651859e+01"
"case","    0.000000","9.059701e+00"
"control","    0.000000","3.267626e+01"
"case","    2.564721","4.640387e+01"
"control","    1.415779","3.412711e+01"
"case","0.000000e+00","4.403207e+01"
"case","9.250488e-01","4.049616e+01"
"control","    0.00000","4.705457e+01"
"case","    2.098674","5.831367e+01"
"control","    0.000000","4.078021e+01"
"case","    0.000000","4.110325e+01"
"case","1.846062e+00","5.896301e+01"
"control","0.000000e+00","2.646875e+01"
"control","9.489369e-01","4.088242e+01"
"case","    0.000000","3.540903e+01"
"control","    0.000000","5.308153e+01"
"case","    1.679327","2.418947e+01"
"case","0.000000e+00","4.883030e+01"
"case","    0.000000","     35.9424"
"case","0.000000e+00","7.351287e+01"
"case","0.000000e+00","4.049647e+01"
"control","    2.362669","3.544412e+01"
"control","    0.000000","3.933048e+01"
"control","    0.000000","3.602247e+01"
"case","    0.000000","4.150011e+01"
"control","    0.000000","3.900464e+01"
"control","    1.570287","3.357485e+01"
"control","0.000000e+00","4.969410e+00"
"case","    3.275536","3.583695e+01"
"control","    0.000000","4.366494e+01"
"case","    1.380711","4.792788e+01"
"case","    0.000000","4.143046e+01"
"case","    1.242904","4.110104e+01"
"control","0.000000e+00","2.731336e+01"
"case","0.000000e+00","0.000000e+00"
"case","    1.080314","4.865281e+01"
"control","0.000000e+00","4.628986e+01"
"case","    1.083699","3.197746e+01"
"case","1.667933e+00","6.152082e+01"
"control","    0.000000","5.446957e+01"
"case","    1.055806","7.809626e+01"
"control","    0.000000","0.000000e+00"
"case","    0.000000","2.999073e+01"
"case","    0.000000","5.360965e+01"
"case","    1.080163","3.903853e+01"
"case","9.809206e-01","5.135188e+01"
"case","    0.723513","4.250977e+01"
