# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:12
# SEK
#----------------------------

"status","3184","ENST00000640388.1"
"case","1.713558e+01","0.000000e+00"
"control","    3.212888","9.466408e+00"
"case","1.121096e+01","3.772626e+00"
"control","2.122093e+00","2.189478e+00"
"case","1.599072e+00","7.195044e+00"
"control","0.000000e+00","1.345527e+01"
"case","2.856862e+00","0.000000e+00"
"control","0.000000e+00","6.425277e+00"
"case","7.542741e-01","1.860320e+01"
"case","1.300664e+00","1.939035e+01"
"case","    0.000000","1.729579e+01"
"control","    0.000000","1.746938e+01"
"case","   94.368152","0.000000e+00"
"control","    0.000000","1.747800e+01"
"case","    3.847082","1.577732e+01"
"control","    1.415779","1.936944e+01"
"case","1.817646e+00","1.443675e+01"
"case","1.110059e+01","1.649843e+01"
"control","    0.00000","2.063797e+01"
"case","    2.098674","2.135430e+01"
"control","    0.000000","2.231370e+01"
"case","    0.000000","2.100833e+01"
"case","1.846062e+00","2.800743e+01"
"control","0.000000e+00","0.000000e+00"
"control","4.744685e+00","1.665580e+01"
"case","    0.000000","1.554543e+01"
"control","    2.687381","2.103230e+01"
"case","    6.717306","1.612631e+01"
"case","0.000000e+00","2.585133e+01"
"case","    3.359339","     15.7248"
"case","1.394901e+01","0.000000e+00"
"case","9.500108e-01","1.952508e+01"
"control","    0.000000","2.174980e+01"
"control","    0.000000","7.317299e+01"
"control","    0.000000","3.025888e+01"
"case","    2.349239","2.030857e+01"
"control","    4.081724","2.267711e+01"
"control","    0.000000","1.398952e+01"
"control","6.636769e+01","2.981646e+00"
"case","    2.183691","1.621195e+01"
"control","    2.623048","1.518781e+01"
"case","    1.380711","2.349406e+01"
"case","    0.000000","1.939298e+01"
"case","    0.000000","1.598374e+01"
"control","0.000000e+00","7.622332e+00"
"case","1.955110e+02","0.000000e+00"
"case","    0.000000","2.470066e+01"
"control","0.000000e+00","2.812548e+01"
"case","    0.000000","1.639870e+01"
"case","8.339664e-01","1.730273e+01"
"control","    0.000000","1.927385e+01"
"case","    8.446444","2.905907e+01"
"control","    1.020009","9.809735e+01"
"case","    0.000000","9.372102e+00"
"case","    0.000000","1.628648e+01"
"case","    0.000000","1.051037e+01"
"case","9.809206e-01","1.562883e+01"
"case","    2.170539","2.250517e+01"
