# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:24
# SEK
#----------------------------

"status","3184","ENST00000367969.8"
"case","1.713558e+01","8.591558e+02"
"control","    3.212888","2.681575e+03"
"case","1.121096e+01","2.591040e+03"
"control","2.122093e+00","1.570585e+03"
"case","1.599072e+00","1.805956e+03"
"control","0.000000e+00","1.472129e+03"
"case","2.856862e+00","5.691877e+01"
"control","0.000000e+00","1.407778e+03"
"case","7.542741e-01","8.863098e+02"
"case","1.300664e+00","8.437929e+02"
"case","    0.000000","5.707610e+02"
"control","    0.000000","9.351257e+02"
"case","   94.368152","5.934104e+02"
"control","    0.000000","1.333648e+03"
"case","    3.847082","5.466376e+02"
"control","    1.415779","5.377325e+02"
"case","1.817646e+00","1.201859e+03"
"case","1.110059e+01","1.109145e+03"
"control","    0.00000","6.488578e+02"
"case","    2.098674","5.987418e+02"
"control","    0.000000","8.871619e+02"
"case","    0.000000","8.375928e+02"
"case","1.846062e+00","6.132153e+02"
"control","0.000000e+00","7.675939e+02"
"control","4.744685e+00","9.811780e+02"
"case","    0.000000","8.619076e+02"
"control","    2.687381","1.043603e+03"
"case","    6.717306","7.107097e+02"
"case","0.000000e+00","1.443366e+03"
"case","    3.359339","    980.5536"
"case","1.394901e+01","8.310150e+02"
"case","9.500108e-01","1.097744e+03"
"control","    0.000000","3.995519e+02"
"control","    0.000000","3.567183e+02"
"control","    0.000000","3.890427e+02"
"case","    2.349239","1.137280e+03"
"control","    4.081724","9.261334e+02"
"control","    0.000000","1.079291e+03"
"control","6.636769e+01","1.114142e+03"
"case","    2.183691","1.335353e+03"
"control","    2.623048","1.026126e+03"
"case","    1.380711","1.635187e+03"
"case","    0.000000","1.504719e+03"
"case","    0.000000","2.087781e+03"
"control","0.000000e+00","2.737052e+03"
"case","1.955110e+02","1.914502e+02"
"case","    0.000000","1.258236e+03"
"control","0.000000e+00","1.466041e+03"
"case","    0.000000","1.542297e+03"
"case","8.339664e-01","2.154510e+03"
"control","    0.000000","1.416209e+03"
"case","    8.446444","5.748248e+02"
"control","    1.020009","3.790125e+02"
"case","    0.000000","1.978451e+03"
"case","    0.000000","1.126481e+03"
"case","    0.000000","1.900125e+03"
"case","9.809206e-01","1.093274e+03"
"case","    2.170539","1.160267e+03"
