# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:26
# SEK
#----------------------------

"status","4017","ENST00000400777.7"
"case","1.370846e+01","0.000000e+00"
"control","   13.922515","3.786563e+01"
"case","8.623812e+00","3.395364e+01"
"control","1.556201e+01","3.430182e+01"
"case","1.918886e+01","4.047212e+01"
"control","0.000000e+00","2.568733e+01"
"case","1.661061e+02","0.000000e+00"
"control","9.097564e+00","2.634364e+01"
"case","1.508548e+00","8.637202e+00"
"case","0.000000e+00","1.188441e+01"
"case","    0.000000","1.056965e+01"
"control","    0.000000","2.877310e+01"
"case","   21.602348","0.000000e+00"
"control","    3.131746","2.203748e+01"
"case","    0.000000","1.763347e+01"
"control","   11.326228","2.213650e+01"
"case","2.726470e+00","1.371491e+01"
"case","9.250488e-01","1.949815e+01"
"control","    0.00000","3.384627e+01"
"case","    0.000000","1.971166e+01"
"control","   13.586250","1.692763e+01"
"case","    0.000000","2.100833e+01"
"case","0.000000e+00","1.105556e+01"
"control","7.116339e+01","0.000000e+00"
"control","5.693622e+00","3.406868e+01"
"case","    0.000000","1.640906e+01"
"control","   10.749525","5.007691e+00"
"case","    1.679327","1.612631e+01"
"case","4.834736e+00","1.579804e+01"
"case","    0.000000","     15.7248"
"case","0.000000e+00","0.000000e+00"
"case","1.900022e+00","1.446302e+01"
"control","    1.181335","3.383303e+01"
"control","    0.000000","9.146623e-01"
"control","    1.927097","6.195865e+01"
"case","    0.000000","1.236174e+01"
"control","    1.020431","1.542044e+01"
"control","    0.000000","1.049214e+01"
"control","1.981125e+00","0.000000e+00"
"case","    1.091845","2.133152e+01"
"control","    0.000000","1.993400e+01"
"case","    0.000000","2.349406e+01"
"case","    0.000000","1.762998e+01"
"case","    8.700326","1.978939e+01"
"control","6.702500e+00","2.477258e+01"
"case","2.771022e+01","0.000000e+00"
"case","    3.240942","1.946112e+01"
"control","7.529037e-01","2.285195e+01"
"case","    0.000000","1.967843e+01"
"case","3.335866e+00","1.858442e+01"
"control","    9.227730","1.927385e+01"
"case","    0.000000","1.816192e+01"
"control","    7.140065","0.000000e+00"
"case","    0.000000","1.312094e+01"
"case","    0.000000","1.560787e+01"
"case","    1.080163","2.102075e+01"
"case","4.904603e+00","2.604806e+01"
"case","    3.617565","1.300299e+01"
