# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:15
# SEK
#----------------------------

"status","3184","ENST00000400777.7"
"case","1.713558e+01","0.000000e+00"
"control","    3.212888","3.786563e+01"
"case","1.121096e+01","3.395364e+01"
"control","2.122093e+00","3.430182e+01"
"case","1.599072e+00","4.047212e+01"
"control","0.000000e+00","2.568733e+01"
"case","2.856862e+00","0.000000e+00"
"control","0.000000e+00","2.634364e+01"
"case","7.542741e-01","8.637202e+00"
"case","1.300664e+00","1.188441e+01"
"case","    0.000000","1.056965e+01"
"control","    0.000000","2.877310e+01"
"case","   94.368152","0.000000e+00"
"control","    0.000000","2.203748e+01"
"case","    3.847082","1.763347e+01"
"control","    1.415779","2.213650e+01"
"case","1.817646e+00","1.371491e+01"
"case","1.110059e+01","1.949815e+01"
"control","    0.00000","3.384627e+01"
"case","    2.098674","1.971166e+01"
"control","    0.000000","1.692763e+01"
"case","    0.000000","2.100833e+01"
"case","1.846062e+00","1.105556e+01"
"control","0.000000e+00","0.000000e+00"
"control","4.744685e+00","3.406868e+01"
"case","    0.000000","1.640906e+01"
"control","    2.687381","5.007691e+00"
"case","    6.717306","1.612631e+01"
"case","0.000000e+00","1.579804e+01"
"case","    3.359339","     15.7248"
"case","1.394901e+01","0.000000e+00"
"case","9.500108e-01","1.446302e+01"
"control","    0.000000","3.383303e+01"
"control","    0.000000","9.146623e-01"
"control","    0.000000","6.195865e+01"
"case","    2.349239","1.236174e+01"
"control","    4.081724","1.542044e+01"
"control","    0.000000","1.049214e+01"
"control","6.636769e+01","0.000000e+00"
"case","    2.183691","2.133152e+01"
"control","    2.623048","1.993400e+01"
"case","    1.380711","2.349406e+01"
"case","    0.000000","1.762998e+01"
"case","    0.000000","1.978939e+01"
"control","0.000000e+00","2.477258e+01"
"case","1.955110e+02","0.000000e+00"
"case","    0.000000","1.946112e+01"
"control","0.000000e+00","2.285195e+01"
"case","    0.000000","1.967843e+01"
"case","8.339664e-01","1.858442e+01"
"control","    0.000000","1.927385e+01"
"case","    8.446444","1.816192e+01"
"control","    1.020009","0.000000e+00"
"case","    0.000000","1.312094e+01"
"case","    0.000000","1.560787e+01"
"case","    0.000000","2.102075e+01"
"case","9.809206e-01","2.604806e+01"
"case","    2.170539","1.300299e+01"
