# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:18
# SEK
#----------------------------

"status","3184","ENST00000600166.1"
"case","1.713558e+01","0.000000e+00"
"control","    3.212888","0.000000e+00"
"case","1.121096e+01","0.000000e+00"
"control","2.122093e+00","0.000000e+00"
"case","1.599072e+00","0.000000e+00"
"control","0.000000e+00","0.000000e+00"
"case","2.856862e+00","0.000000e+00"
"control","0.000000e+00","0.000000e+00"
"case","7.542741e-01","6.644001e-01"
"case","1.300664e+00","0.000000e+00"
"case","    0.000000","0.000000e+00"
"control","    0.000000","0.000000e+00"
"case","   94.368152","1.358955e+01"
"control","    0.000000","0.000000e+00"
"case","    3.847082","0.000000e+00"
"control","    1.415779","0.000000e+00"
"case","1.817646e+00","0.000000e+00"
"case","1.110059e+01","0.000000e+00"
"control","    0.00000","0.000000e+00"
"case","    2.098674","0.000000e+00"
"control","    0.000000","0.000000e+00"
"case","    0.000000","0.000000e+00"
"case","1.846062e+00","0.000000e+00"
"control","0.000000e+00","0.000000e+00"
"control","4.744685e+00","0.000000e+00"
"case","    0.000000","0.000000e+00"
"control","    2.687381","0.000000e+00"
"case","    6.717306","0.000000e+00"
"case","0.000000e+00","0.000000e+00"
"case","    3.359339","      0.0000"
"case","1.394901e+01","0.000000e+00"
"case","9.500108e-01","0.000000e+00"
"control","    0.000000","0.000000e+00"
"control","    0.000000","0.000000e+00"
"control","    0.000000","0.000000e+00"
"case","    2.349239","0.000000e+00"
"control","    4.081724","0.000000e+00"
"control","    0.000000","0.000000e+00"
"control","6.636769e+01","0.000000e+00"
"case","    2.183691","0.000000e+00"
"control","    2.623048","0.000000e+00"
"case","    1.380711","0.000000e+00"
"case","    0.000000","0.000000e+00"
"case","    0.000000","0.000000e+00"
"control","0.000000e+00","0.000000e+00"
"case","1.955110e+02","0.000000e+00"
"case","    0.000000","0.000000e+00"
"control","0.000000e+00","0.000000e+00"
"case","    0.000000","0.000000e+00"
"case","8.339664e-01","6.408419e-01"
"control","    0.000000","0.000000e+00"
"case","    8.446444","0.000000e+00"
"control","    1.020009","0.000000e+00"
"case","    0.000000","0.000000e+00"
"case","    0.000000","0.000000e+00"
"case","    0.000000","0.000000e+00"
"case","9.809206e-01","0.000000e+00"
"case","    2.170539","0.000000e+00"
