# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:11
# SEK
#----------------------------

"status","3184","ENST00000644138.1"
"case","1.713558e+01","0.000000e+00"
"control","    3.212888","2.667806e+01"
"case","1.121096e+01","3.697174e+01"
"control","2.122093e+00","2.043513e+01"
"case","1.599072e+00","3.507584e+01"
"control","0.000000e+00","3.058015e+01"
"case","2.856862e+00","5.691877e+01"
"control","0.000000e+00","3.405397e+01"
"case","7.542741e-01","4.185721e+01"
"case","1.300664e+00","3.752971e+01"
"case","    0.000000","6.053526e+01"
"control","    0.000000","4.624248e+01"
"case","   94.368152","0.000000e+00"
"control","    0.000000","5.775340e+01"
"case","    3.847082","3.433887e+01"
"control","    1.415779","3.228240e+01"
"case","1.817646e+00","4.258840e+01"
"case","1.110059e+01","3.824637e+01"
"control","    0.00000","4.045042e+01"
"case","    2.098674","4.927916e+01"
"control","    0.000000","3.847190e+01"
"case","    0.000000","6.028476e+01"
"case","1.846062e+00","4.348522e+01"
"control","0.000000e+00","2.646875e+01"
"control","4.744685e+00","4.466783e+01"
"case","    0.000000","1.986360e+01"
"control","    2.687381","3.705692e+01"
"case","    6.717306","1.267068e+01"
"case","0.000000e+00","4.021319e+01"
"case","    3.359339","     12.3552"
"case","1.394901e+01","0.000000e+00"
"case","9.500108e-01","3.760386e+01"
"control","    0.000000","4.027741e+00"
"control","    0.000000","5.122109e+01"
"control","    0.000000","8.645393e+00"
"case","    2.349239","3.973415e+01"
"control","    4.081724","5.533216e+01"
"control","    0.000000","4.126908e+01"
"control","6.636769e+01","2.683481e+01"
"case","    2.183691","3.242390e+01"
"control","    2.623048","4.746189e+01"
"case","    1.380711","2.349406e+01"
"case","    0.000000","4.760096e+01"
"case","    0.000000","2.511730e+01"
"control","0.000000e+00","3.874685e+01"
"case","1.955110e+02","0.000000e+00"
"case","    0.000000","3.517972e+01"
"control","0.000000e+00","4.921959e+01"
"case","    0.000000","3.771700e+01"
"case","8.339664e-01","3.973220e+01"
"control","    0.000000","3.268174e+01"
"case","    8.446444","3.995623e+01"
"control","    1.020009","0.000000e+00"
"case","    0.000000","4.686051e+01"
"case","    0.000000","2.578692e+01"
"case","    0.000000","2.927890e+01"
"case","9.809206e-01","4.242112e+01"
"case","    2.170539","4.000920e+01"
