# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:20
# SEK
#----------------------------

"status","3184","ENST00000476031.1"
"case","1.713558e+01","3.009472e+02"
"control","    3.212888","2.779682e+02"
"case","1.121096e+01","2.157942e+02"
"control","2.122093e+00","1.539933e+02"
"case","1.599072e+00","1.618885e+02"
"control","0.000000e+00","9.602168e+01"
"case","2.856862e+00","6.545658e+02"
"control","0.000000e+00","1.207952e+02"
"case","7.542741e-01","1.780592e+02"
"case","1.300664e+00","1.870230e+02"
"case","    0.000000","7.293058e+02"
"control","    0.000000","1.615404e+03"
"case","   94.368152","0.000000e+00"
"control","    0.000000","1.950697e+03"
"case","    3.847082","6.199557e+02"
"control","    1.415779","4.122923e+02"
"case","1.817646e+00","5.175573e+02"
"case","1.110059e+01","7.484290e+02"
"control","    0.00000","6.290454e+02"
"case","    2.098674","4.936129e+02"
"control","    0.000000","4.024160e+02"
"case","    0.000000","7.608668e+02"
"case","1.846062e+00","2.771262e+02"
"control","0.000000e+00","3.970313e+01"
"control","4.744685e+00","5.428276e+02"
"case","    0.000000","5.017718e+02"
"control","    2.687381","1.299997e+03"
"case","    6.717306","5.978255e+02"
"case","0.000000e+00","6.915232e+02"
"case","    3.359339","   1160.2656"
"case","1.394901e+01","2.269310e+02"
"case","9.500108e-01","1.953955e+03"
"control","    0.000000","4.575514e+02"
"control","    0.000000","4.920883e+02"
"control","    0.000000","1.517267e+03"
"case","    2.349239","6.330975e+02"
"control","    4.081724","8.898500e+02"
"control","    0.000000","8.288791e+02"
"control","6.636769e+01","3.061156e+02"
"case","    2.183691","5.332879e+02"
"control","    2.623048","6.549741e+02"
"case","    1.380711","9.820518e+02"
"case","    0.000000","5.623965e+02"
"case","    0.000000","6.888230e+02"
"control","0.000000e+00","1.801411e+03"
"case","1.955110e+02","1.472694e+01"
"case","    0.000000","3.959590e+02"
"control","0.000000e+00","4.763753e+02"
"case","    0.000000","6.051119e+02"
"case","8.339664e-01","1.345768e+03"
"control","    0.000000","9.687203e+02"
"case","    8.446444","4.059189e+02"
"control","    1.020009","4.904867e+01"
"case","    0.000000","1.340211e+03"
"case","    0.000000","5.435611e+02"
"case","    0.000000","1.391123e+03"
"case","9.809206e-01","1.266680e+03"
"case","    2.170539","9.477179e+02"
