# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:11
# SEK
#----------------------------

"status","3184","ENST00000393360.7"
"case","1.713558e+01","4.853988e+00"
"control","    3.212888","9.294291e+01"
"case","1.121096e+01","9.356113e+01"
"control","2.122093e+00","6.349486e+01"
"case","1.599072e+00","1.142213e+02"
"control","0.000000e+00","9.602168e+01"
"case","2.856862e+00","2.134454e+01"
"control","0.000000e+00","1.130849e+02"
"case","7.542741e-01","9.235162e+01"
"case","1.300664e+00","9.882823e+01"
"case","    0.000000","7.398754e+01"
"control","    0.000000","6.165664e+01"
"case","   94.368152","0.000000e+00"
"control","    0.000000","6.459261e+01"
"case","    3.847082","7.981466e+01"
"control","    1.415779","5.441890e+01"
"case","1.817646e+00","5.991249e+01"
"case","1.110059e+01","8.324210e+01"
"control","    0.00000","6.108839e+01"
"case","    2.098674","7.556138e+01"
"control","    0.000000","6.001616e+01"
"case","    0.000000","9.134055e+01"
"case","1.846062e+00","8.623340e+01"
"control","0.000000e+00","1.177860e+03"
"control","4.744685e+00","6.889444e+01"
"case","    0.000000","5.527263e+01"
"control","    2.687381","5.909076e+01"
"case","    6.717306","3.801203e+01"
"case","0.000000e+00","5.098457e+01"
"case","    3.359339","     62.8992"
"case","1.394901e+01","0.000000e+00"
"case","9.500108e-01","4.917428e+01"
"control","    0.000000","6.202721e+01"
"control","    0.000000","6.585569e+01"
"control","    0.000000","5.187236e+01"
"case","    2.349239","6.092570e+01"
"control","    4.081724","7.982344e+01"
"control","    0.000000","6.714970e+01"
"control","6.636769e+01","1.301985e+02"
"case","    2.183691","7.338041e+01"
"control","    2.623048","8.353293e+01"
"case","    1.380711","6.766290e+01"
"case","    0.000000","5.200845e+01"
"case","    0.000000","7.154626e+01"
"control","0.000000e+00","5.843788e+01"
"case","1.955110e+02","2.503579e+02"
"case","    0.000000","6.362290e+01"
"control","0.000000e+00","7.793102e+01"
"case","    0.000000","6.805459e+01"
"case","8.339664e-01","5.831661e+01"
"control","    0.000000","4.860361e+01"
"case","    8.446444","7.628007e+01"
"control","    1.020009","0.000000e+00"
"case","    0.000000","8.903497e+01"
"case","    0.000000","7.939657e+01"
"case","    0.000000","7.357262e+01"
"case","9.809206e-01","7.814417e+01"
"case","    2.170539","5.251207e+01"
