# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:10
# SEK
#----------------------------

"status","4017","ENST00000370449.9"
"case","1.370846e+01","7.620761e+02"
"control","   13.922515","4.302913e+00"
"case","8.623812e+00","3.018101e+00"
"control","1.556201e+01","6.568434e+00"
"case","1.918886e+01","2.248451e+01"
"control","0.000000e+00","2.140611e+01"
"case","1.661061e+02","4.553501e+02"
"control","9.097564e+00","7.067805e+00"
"case","1.508548e+00","1.195920e+01"
"case","0.000000e+00","2.251782e+01"
"case","    0.000000","2.113930e+01"
"control","    0.000000","2.157982e+01"
"case","   21.602348","0.000000e+00"
"control","    3.131746","8.359044e+00"
"case","    0.000000","1.206501e+01"
"control","   11.326228","1.568002e+01"
"case","2.726470e+00","1.515858e+01"
"case","9.250488e-01","1.124893e+01"
"control","    0.00000","1.568486e+01"
"case","    0.000000","1.971166e+01"
"control","   13.586250","1.615820e+01"
"case","    0.000000","1.552789e+01"
"case","0.000000e+00","1.768890e+01"
"control","7.116339e+01","0.000000e+00"
"control","5.693622e+00","1.665580e+01"
"case","    0.000000","1.122725e+01"
"control","   10.749525","9.013845e+00"
"case","    1.679327","2.764511e+01"
"case","4.834736e+00","2.369706e+01"
"case","    0.000000","     25.8336"
"case","0.000000e+00","2.556969e+01"
"case","1.900022e+00","2.314084e+01"
"control","    1.181335","1.530542e+01"
"control","    0.000000","1.371993e+01"
"control","    1.927097","2.881798e+00"
"case","    0.000000","9.712792e+00"
"control","    1.020431","2.902671e+01"
"control","    0.000000","1.748690e+01"
"control","1.981125e+00","3.975528e+00"
"case","    1.091845","1.621195e+01"
"control","    0.000000","1.613704e+01"
"case","    0.000000","1.503620e+01"
"case","    0.000000","1.674848e+01"
"case","    8.700326","1.750600e+01"
"control","6.702500e+00","2.286700e+01"
"case","2.771022e+01","2.503579e+02"
"case","    3.240942","1.422159e+01"
"control","7.529037e-01","1.054706e+01"
"case","    0.000000","1.639870e+01"
"case","3.335866e+00","1.602105e+01"
"control","    9.227730","1.424589e+01"
"case","    0.000000","1.452954e+01"
"control","    7.140065","0.000000e+00"
"case","    0.000000","1.593257e+01"
"case","    0.000000","1.289346e+01"
"case","    1.080163","1.501482e+01"
"case","4.904603e+00","1.488460e+01"
"case","    3.617565","1.350310e+01"
