# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:11
# SEK
#----------------------------

"status","3184","ENST00000486198.1"
"case","1.713558e+01","3.397791e+01"
"control","    3.212888","1.247845e+02"
"case","1.121096e+01","1.327964e+02"
"control","2.122093e+00","1.196915e+02"
"case","1.599072e+00","1.456996e+02"
"control","0.000000e+00","1.308831e+02"
"case","2.856862e+00","1.707563e+02"
"control","0.000000e+00","1.066596e+02"
"case","7.542741e-01","8.371442e+01"
"case","1.300664e+00","9.069679e+01"
"case","    0.000000","6.341789e+01"
"control","    0.000000","1.222857e+02"
"case","   94.368152","2.264925e+01"
"control","    0.000000","1.709805e+02"
"case","    3.847082","1.030166e+02"
"control","    1.415779","1.088378e+02"
"case","1.817646e+00","1.154940e+02"
"case","1.110059e+01","1.394868e+02"
"control","    0.00000","9.658570e+01"
"case","    2.098674","8.459589e+01"
"control","    0.000000","1.331128e+02"
"case","    0.000000","1.160025e+02"
"case","1.846062e+00","1.120297e+02"
"control","0.000000e+00","0.000000e+00"
"control","4.744685e+00","1.816996e+02"
"case","    0.000000","6.649988e+01"
"control","    2.687381","1.442215e+02"
"case","    6.717306","1.220992e+02"
"case","0.000000e+00","1.364376e+02"
"case","    3.359339","     87.6096"
"case","1.394901e+01","2.269310e+02"
"case","9.500108e-01","1.583701e+02"
"control","    0.000000","9.827688e+01"
"control","    0.000000","1.682979e+02"
"control","    0.000000","8.069034e+01"
"case","    2.349239","1.306812e+02"
"control","    4.081724","1.315273e+02"
"control","    0.000000","1.112167e+02"
"control","6.636769e+01","1.182720e+02"
"case","    2.183691","1.049511e+02"
"control","    2.623048","7.214208e+01"
"case","    1.380711","8.081957e+01"
"case","    0.000000","1.313434e+02"
"case","    0.000000","1.240643e+02"
"control","0.000000e+00","1.346612e+02"
"case","1.955110e+02","1.472694e+01"
"case","    0.000000","8.009001e+01"
"control","0.000000e+00","8.847808e+01"
"case","    0.000000","1.229902e+02"
"case","8.339664e-01","1.403444e+02"
"control","    0.000000","9.217927e+01"
"case","    8.446444","1.026149e+02"
"control","    1.020009","0.000000e+00"
"case","    0.000000","1.443304e+02"
"case","    0.000000","7.803936e+01"
"case","    0.000000","1.591571e+02"
"case","9.809206e-01","1.428922e+02"
"case","    2.170539","1.300299e+02"
