# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:17
# SEK
#----------------------------

"status","4017","ENST00000397514.7"
"case","1.370846e+01","0.000000e+00"
"control","   13.922515","1.127363e+02"
"case","8.623812e+00","1.418507e+02"
"control","1.556201e+01","1.226108e+02"
"case","1.918886e+01","1.456996e+02"
"control","0.000000e+00","1.504544e+02"
"case","1.661061e+02","0.000000e+00"
"control","9.097564e+00","1.792652e+02"
"case","1.508548e+00","7.441282e+01"
"case","0.000000e+00","1.207206e+02"
"case","    0.000000","1.056965e+02"
"control","    0.000000","8.015363e+01"
"case","   21.602348","1.811940e+01"
"control","    3.131746","9.574905e+01"
"case","    0.000000","1.020885e+02"
"control","   11.326228","1.033037e+02"
"case","2.726470e+00","7.940210e+01"
"case","9.250488e-01","7.199317e+01"
"control","    0.00000","8.255188e+01"
"case","    0.000000","7.474006e+01"
"control","   13.586250","7.463548e+01"
"case","    0.000000","6.941882e+01"
"case","0.000000e+00","5.232967e+01"
"control","7.116339e+01","0.000000e+00"
"control","5.693622e+00","6.132362e+01"
"case","    0.000000","9.068166e+01"
"control","   10.749525","4.707230e+01"
"case","    1.679327","7.602405e+01"
"case","4.834736e+00","6.606452e+01"
"case","    0.000000","     80.8704"
"case","0.000000e+00","0.000000e+00"
"case","1.900022e+00","4.483538e+01"
"control","    1.181335","7.733263e+01"
"control","    0.000000","4.847710e+01"
"control","    1.927097","3.890427e+01"
"case","    0.000000","4.944694e+01"
"control","    1.020431","7.438094e+01"
"control","    0.000000","7.974026e+01"
"control","1.981125e+00","4.770633e+01"
"case","    1.091845","7.849998e+01"
"control","    0.000000","8.448217e+01"
"case","    0.000000","7.987981e+01"
"case","    0.000000","7.316443e+01"
"case","    8.700326","8.829112e+01"
"control","6.702500e+00","7.114176e+01"
"case","2.771022e+01","0.000000e+00"
"case","    3.240942","8.233552e+01"
"control","7.529037e-01","8.261860e+01"
"case","    0.000000","6.395491e+01"
"case","3.335866e+00","6.792924e+01"
"control","    9.227730","8.882729e+01"
"case","    0.000000","8.717722e+01"
"control","    7.140065","1.337691e+01"
"case","    0.000000","8.153729e+01"
"case","    0.000000","1.078979e+02"
"case","    1.080163","9.609484e+01"
"case","4.904603e+00","7.591148e+01"
"case","    3.617565","6.601518e+01"
