# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:09
# SEK
#----------------------------

"status","4017","ENST00000619186.4"
"case","1.370846e+01","1.650356e+02"
"control","   13.922515","5.593786e+01"
"case","8.623812e+00","5.885297e+01"
"control","1.556201e+01","8.320016e+01"
"case","1.918886e+01","6.655416e+01"
"control","0.000000e+00","1.302715e+02"
"case","1.661061e+02","1.052997e+03"
"control","9.097564e+00","1.028044e+02"
"case","1.508548e+00","3.428305e+02"
"case","0.000000e+00","3.296359e+02"
"case","    0.000000","3.612898e+02"
"control","    0.000000","3.719951e+02"
"case","   21.602348","1.811940e+01"
"control","    3.131746","2.880071e+02"
"case","    0.000000","4.733195e+02"
"control","   11.326228","3.136004e+02"
"case","2.726470e+00","2.973970e+02"
"case","9.250488e-01","1.904819e+02"
"control","    0.00000","2.336218e+02"
"case","    0.000000","2.455745e+02"
"control","   13.586250","1.954372e+02"
"case","    0.000000","2.365720e+02"
"case","0.000000e+00","2.498558e+02"
"control","7.116339e+01","0.000000e+00"
"control","5.693622e+00","2.611932e+02"
"case","    0.000000","2.893177e+02"
"control","   10.749525","3.375184e+02"
"case","    1.679327","3.662977e+02"
"case","4.834736e+00","2.010659e+02"
"case","    0.000000","    249.3504"
"case","0.000000e+00","2.876590e+01"
"case","1.900022e+00","1.966971e+02"
"control","    1.181335","3.681355e+02"
"control","    0.000000","1.454313e+02"
"control","    1.927097","2.737708e+02"
"case","    0.000000","1.969048e+02"
"control","    1.020431","3.056875e+02"
"control","    0.000000","2.441171e+02"
"control","1.981125e+00","2.375378e+02"
"case","    1.091845","2.525651e+02"
"control","    0.000000","2.287663e+02"
"case","    0.000000","2.405792e+02"
"case","    0.000000","2.670943e+02"
"case","    8.700326","2.907518e+02"
"control","6.702500e+00","2.604297e+02"
"case","2.771022e+01","8.836162e+01"
"case","    3.240942","2.537431e+02"
"control","7.529037e-01","2.753953e+02"
"case","    0.000000","1.861252e+02"
"case","3.335866e+00","1.768724e+02"
"control","    9.227730","2.589399e+02"
"case","    0.000000","3.296389e+02"
"control","    7.140065","0.000000e+00"
"case","    0.000000","2.399258e+02"
"case","    0.000000","2.429399e+02"
"case","    1.080163","2.762727e+02"
"case","4.904603e+00","2.612248e+02"
"case","    3.617565","2.235514e+02"
