# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:11
# SEK
#----------------------------

"status","4017","ENST00000647814.1"
"case","1.370846e+01","7.620761e+02"
"control","   13.922515","1.290874e+01"
"case","8.623812e+00","1.584503e+01"
"control","1.556201e+01","7.298260e+00"
"case","1.918886e+01","2.788080e+01"
"control","0.000000e+00","3.180336e+01"
"case","1.661061e+02","4.553501e+02"
"control","9.097564e+00","1.349308e+01"
"case","1.508548e+00","1.528120e+01"
"case","0.000000e+00","2.627080e+01"
"case","    0.000000","2.498281e+01"
"control","    0.000000","3.288354e+01"
"case","   21.602348","0.000000e+00"
"control","    3.131746","9.878870e+00"
"case","    0.000000","1.577732e+01"
"control","   11.326228","2.213650e+01"
"case","2.726470e+00","1.804593e+01"
"case","9.250488e-01","1.724836e+01"
"control","    0.00000","1.651038e+01"
"case","    0.000000","2.792486e+01"
"control","   13.586250","1.846651e+01"
"case","    0.000000","2.648876e+01"
"case","0.000000e+00","1.842594e+01"
"control","7.116339e+01","0.000000e+00"
"control","5.693622e+00","2.346954e+01"
"case","    0.000000","1.295452e+01"
"control","   10.749525","1.302000e+01"
"case","    1.679327","2.879699e+01"
"case","4.834736e+00","3.159607e+01"
"case","    0.000000","     29.2032"
"case","0.000000e+00","3.196212e+01"
"case","1.900022e+00","3.326496e+01"
"control","    1.181335","2.013871e+01"
"control","    0.000000","2.195190e+01"
"control","    1.927097","2.881798e+00"
"case","    0.000000","1.147875e+01"
"control","    1.020431","3.174796e+01"
"control","    0.000000","2.588061e+01"
"control","1.981125e+00","4.969410e+00"
"case","    1.091845","2.303804e+01"
"control","    0.000000","1.993400e+01"
"case","    0.000000","1.691572e+01"
"case","    0.000000","3.790447e+01"
"case","    8.700326","2.816182e+01"
"control","6.702500e+00","3.112452e+01"
"case","2.771022e+01","2.503579e+02"
"case","    3.240942","2.095813e+01"
"control","7.529037e-01","1.582058e+01"
"case","    0.000000","1.967843e+01"
"case","3.335866e+00","3.140125e+01"
"control","    9.227730","2.262582e+01"
"case","    0.000000","2.179430e+01"
"control","    7.140065","0.000000e+00"
"case","    0.000000","2.343025e+01"
"case","    0.000000","1.764368e+01"
"case","    1.080163","1.876852e+01"
"case","4.904603e+00","1.860575e+01"
"case","    3.617565","1.550356e+01"
