# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:13
# SEK
#----------------------------

"status","3184","ENST00000490379.1"
"case","1.713558e+01","4.853988e+00"
"control","    3.212888","7.831301e+01"
"case","1.121096e+01","5.885297e+01"
"control","2.122093e+00","2.116495e+01"
"case","1.599072e+00","3.057894e+01"
"control","0.000000e+00","1.895970e+01"
"case","2.856862e+00","0.000000e+00"
"control","0.000000e+00","1.991836e+01"
"case","7.542741e-01","3.787081e+01"
"case","1.300664e+00","3.940619e+01"
"case","    0.000000","1.921754e+01"
"control","    0.000000","5.960142e+01"
"case","   94.368152","0.000000e+00"
"control","    0.000000","7.067192e+01"
"case","    3.847082","4.176348e+01"
"control","    1.415779","5.995302e+01"
"case","1.817646e+00","6.135617e+01"
"case","1.110059e+01","5.774452e+01"
"control","    0.00000","3.549731e+01"
"case","    2.098674","3.613805e+01"
"control","    0.000000","4.693571e+01"
"case","    0.000000","3.927644e+01"
"case","1.846062e+00","5.232967e+01"
"control","0.000000e+00","3.837969e+02"
"control","4.744685e+00","4.542491e+01"
"case","    0.000000","3.972720e+01"
"control","    2.687381","5.308153e+01"
"case","    6.717306","4.261955e+01"
"case","0.000000e+00","7.827209e+01"
"case","    3.359339","     34.8192"
"case","1.394901e+01","9.588635e+01"
"case","9.500108e-01","7.520773e+01"
"control","    0.000000","3.141638e+01"
"control","    0.000000","5.396508e+01"
"control","    0.000000","4.754966e+01"
"case","    2.349239","7.770234e+01"
"control","    4.081724","5.442508e+01"
"control","    0.000000","2.867852e+01"
"control","6.636769e+01","5.963292e+01"
"case","    2.183691","6.058150e+01"
"control","    2.623048","5.790351e+01"
"case","    1.380711","5.074717e+01"
"case","    0.000000","9.872791e+01"
"case","    0.000000","5.556252e+01"
"control","0.000000e+00","1.454595e+02"
"case","1.955110e+02","0.000000e+00"
"case","    0.000000","4.790430e+01"
"control","0.000000e+00","5.566502e+01"
"case","    0.000000","6.969446e+01"
"case","8.339664e-01","8.266861e+01"
"control","    0.000000","6.033552e+01"
"case","    8.446444","5.085338e+01"
"control","    1.020009","3.834714e+02"
"case","    0.000000","8.716055e+01"
"case","    0.000000","3.935898e+01"
"case","    0.000000","4.354298e+01"
"case","9.809206e-01","6.177111e+01"
"case","    2.170539","6.751552e+01"
