# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:22
# SEK
#----------------------------

"status","3184","ENST00000533690.5"
"case","1.713558e+01","8.251779e+02"
"control","    3.212888","4.397577e+02"
"case","1.121096e+01","3.674538e+02"
"control","2.122093e+00","5.517484e+02"
"case","1.599072e+00","4.784704e+02"
"control","0.000000e+00","6.146611e+02"
"case","2.856862e+00","2.063305e+02"
"control","0.000000e+00","7.087080e+02"
"case","7.542741e-01","4.876697e+02"
"case","1.300664e+00","6.098578e+02"
"case","    0.000000","7.350710e+02"
"control","    0.000000","4.798942e+02"
"case","   94.368152","4.846940e+02"
"control","    0.000000","3.412010e+02"
"case","    3.847082","4.826003e+02"
"control","    1.415779","3.790876e+02"
"case","1.817646e+00","4.020634e+02"
"case","1.110059e+01","4.679556e+02"
"control","    0.00000","5.778632e+02"
"case","    2.098674","6.159895e+02"
"control","    0.000000","4.924403e+02"
"case","    0.000000","5.800125e+02"
"case","1.846062e+00","7.694673e+02"
"control","0.000000e+00","2.646875e+02"
"control","4.744685e+00","3.497718e+02"
"case","    0.000000","4.758628e+02"
"control","    2.687381","4.927568e+02"
"case","    6.717306","2.937293e+02"
"case","0.000000e+00","5.285161e+02"
"case","    3.359339","    498.7008"
"case","1.394901e+01","1.757916e+02"
"case","9.500108e-01","4.548621e+02"
"control","    0.000000","4.599680e+02"
"control","    0.000000","6.484956e+02"
"control","    0.000000","4.481195e+02"
"case","    2.349239","4.971184e+02"
"control","    4.081724","5.732775e+02"
"control","    0.000000","4.140898e+02"
"control","6.636769e+01","4.055038e+02"
"case","    2.183691","4.590542e+02"
"control","    2.623048","5.372686e+02"
"case","    1.380711","4.473269e+02"
"case","    0.000000","4.804171e+02"
"case","    0.000000","4.399334e+02"
"control","0.000000e+00","2.807559e+02"
"case","1.955110e+02","1.472694e+02"
"case","    0.000000","5.688636e+02"
"control","0.000000e+00","6.509877e+02"
"case","    0.000000","4.788419e+02"
"case","8.339664e-01","5.972647e+02"
"control","    0.000000","6.469309e+02"
"case","    8.446444","8.154702e+02"
"control","    1.020009","1.685491e+03"
"case","    0.000000","4.217446e+02"
"case","    0.000000","6.216005e+02"
"case","    0.000000","4.084031e+02"
"case","9.809206e-01","5.931515e+02"
"case","    2.170539","4.856116e+02"
