# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:09
# SEK
#----------------------------

"status","3184","ENST00000413409.6"
"case","1.713558e+01","8.659514e+03"
"control","    3.212888","4.430279e+03"
"case","1.121096e+01","4.576196e+03"
"control","2.122093e+00","3.322168e+03"
"case","1.599072e+00","4.345807e+03"
"control","0.000000e+00","3.314889e+03"
"case","2.856862e+00","4.482353e+03"
"control","0.000000e+00","3.186937e+03"
"case","7.542741e-01","2.862236e+03"
"case","1.300664e+00","3.164380e+03"
"case","    0.000000","1.981329e+03"
"control","    0.000000","2.545392e+03"
"case","   94.368152","1.634823e+04"
"control","    0.000000","2.481876e+03"
"case","    3.847082","2.418570e+03"
"control","    1.415779","2.363994e+03"
"case","1.817646e+00","2.686678e+03"
"case","1.110059e+01","2.570006e+03"
"control","    0.00000","2.659822e+03"
"case","    2.098674","2.380183e+03"
"control","    0.000000","2.479898e+03"
"case","    0.000000","2.551142e+03"
"case","1.846062e+00","2.233961e+03"
"control","0.000000e+00","1.601360e+03"
"control","4.744685e+00","2.894324e+03"
"case","    0.000000","1.469907e+03"
"control","    2.687381","2.469793e+03"
"case","    6.717306","2.333708e+03"
"case","0.000000e+00","2.603804e+03"
"case","    3.359339","   1471.3920"
"case","1.394901e+01","1.690476e+04"
"case","9.500108e-01","3.035789e+03"
"control","    0.000000","1.582097e+03"
"control","    0.000000","2.154030e+03"
"control","    0.000000","1.523030e+03"
"case","    2.349239","2.671018e+03"
"control","    4.081724","2.411031e+03"
"control","    0.000000","1.427631e+03"
"control","6.636769e+01","3.727057e+03"
"case","    2.183691","2.269673e+03"
"control","    2.623048","1.681100e+03"
"case","    1.380711","1.702850e+03"
"case","    0.000000","2.561637e+03"
"case","    0.000000","2.428767e+03"
"control","0.000000e+00","3.597741e+03"
"case","1.955110e+02","1.379914e+04"
"case","    0.000000","2.297161e+03"
"control","0.000000e+00","2.377189e+03"
"case","    0.000000","2.846814e+03"
"case","8.339664e-01","3.011316e+03"
"control","    0.000000","2.380739e+03"
"case","    8.446444","2.304748e+03"
"control","    1.020009","6.893568e+03"
"case","    0.000000","2.378639e+03"
"case","    0.000000","1.931983e+03"
"case","    0.000000","3.426382e+03"
"case","9.809206e-01","2.514754e+03"
"case","    2.170539","3.082209e+03"
