# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:14
# SEK
#----------------------------

"status","1806","ENST00000529588.5"
"case","0.000000e+00","0.000000e+00"
"control","    0.000000","1.540443e+02"
"case","2.587144e+00","1.395872e+02"
"control","0.000000e+00","1.824565e+02"
"case","0.000000e+00","1.456996e+02"
"control","0.000000e+00","1.736953e+02"
"case","0.000000e+00","0.000000e+00"
"control","0.000000e+00","1.959709e+02"
"case","7.542741e-01","1.428460e+02"
"case","1.300664e+00","1.795171e+02"
"case","    8.529401","1.989016e+02"
"control","    1.347212","1.161200e+02"
"case","    0.000000","1.358955e+01"
"control","    0.000000","8.131070e+01"
"case","    2.564721","1.048728e+02"
"control","    1.415779","7.378834e+01"
"case","0.000000e+00","9.239517e+01"
"case","9.250488e-01","1.034902e+02"
"control","    0.00000","1.551975e+02"
"case","    2.098674","1.552294e+02"
"control","    0.000000","1.146462e+02"
"case","    0.000000","1.397510e+02"
"case","1.846062e+00","1.842594e+02"
"control","0.000000e+00","2.646875e+01"
"control","9.489369e-01","8.933565e+01"
"case","    0.000000","8.722712e+01"
"control","    0.000000","1.251923e+02"
"case","    1.679327","6.335338e+01"
"case","0.000000e+00","1.256662e+02"
"case","    0.000000","     87.6096"
"case","0.000000e+00","1.182598e+02"
"case","0.000000e+00","1.099190e+02"
"control","    2.362669","7.330489e+01"
"control","    0.000000","7.225832e+01"
"control","    0.000000","6.628135e+01"
"case","    0.000000","9.801090e+01"
"control","    0.000000","1.043147e+02"
"control","    1.570287","7.414446e+01"
"control","0.000000e+00","1.123087e+02"
"case","    3.275536","1.168967e+02"
"control","    0.000000","1.224517e+02"
"case","    1.380711","1.043136e+02"
"case","    0.000000","1.004909e+02"
"case","    1.242904","1.271088e+02"
"control","0.000000e+00","8.194007e+01"
"case","0.000000e+00","7.363468e+01"
"case","    1.080314","1.227548e+02"
"control","0.000000e+00","1.283225e+02"
"case","    1.083699","1.106912e+02"
"case","1.667933e+00","1.435486e+02"
"control","    0.000000","1.307270e+02"
"case","    1.055806","2.152188e+02"
"control","    0.000000","4.904867e+01"
"case","    0.000000","1.105908e+02"
"case","    0.000000","1.445425e+02"
"case","    1.080163","1.103589e+02"
"case","9.809206e-01","1.406595e+02"
"case","    0.723513","1.385318e+02"
