# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:16
# SEK
#----------------------------

"status","3184","ENST00000484135.1"
"case","1.713558e+01","4.028810e+02"
"control","    3.212888","7.409615e+02"
"case","1.121096e+01","5.907933e+02"
"control","2.122093e+00","5.108782e+02"
"case","1.599072e+00","4.937599e+02"
"control","0.000000e+00","5.143582e+02"
"case","2.856862e+00","0.000000e+00"
"control","0.000000e+00","5.699221e+02"
"case","7.542741e-01","5.049441e+02"
"case","1.300664e+00","5.466827e+02"
"case","    0.000000","1.470142e+02"
"control","    0.000000","2.394333e+02"
"case","   94.368152","1.404254e+02"
"control","    0.000000","3.860359e+02"
"case","    3.847082","3.489571e+02"
"control","    1.415779","3.375816e+02"
"case","1.817646e+00","3.674152e+02"
"case","1.110059e+01","3.592159e+02"
"control","    0.00000","4.342229e+02"
"case","    2.098674","3.309917e+02"
"control","    0.000000","4.362713e+02"
"case","    0.000000","3.982448e+02"
"case","1.846062e+00","4.090559e+02"
"control","0.000000e+00","1.323438e+01"
"control","4.744685e+00","4.368362e+02"
"case","    0.000000","1.675452e+02"
"control","    2.687381","3.495369e+02"
"case","    6.717306","1.347699e+02"
"case","0.000000e+00","4.588612e+02"
"case","    3.359339","     97.7184"
"case","1.394901e+01","1.054750e+02"
"case","9.500108e-01","4.411222e+02"
"control","    0.000000","6.927715e+01"
"control","    0.000000","1.500046e+02"
"control","    0.000000","4.754966e+01"
"case","    2.349239","3.743840e+02"
"control","    4.081724","4.063739e+02"
"control","    0.000000","2.567077e+02"
"control","6.636769e+01","4.363142e+02"
"case","    2.183691","3.575162e+02"
"control","    2.623048","2.458526e+02"
"case","    1.380711","2.697118e+02"
"case","    0.000000","2.706203e+02"
"case","    0.000000","4.170995e+02"
"control","0.000000e+00","5.202242e+02"
"case","1.955110e+02","0.000000e+00"
"case","    0.000000","3.181145e+02"
"control","0.000000e+00","2.988332e+02"
"case","    0.000000","2.927167e+02"
"case","8.339664e-01","4.473077e+02"
"control","    0.000000","2.715098e+02"
"case","    8.446444","1.679978e+02"
"control","    1.020009","1.605229e+02"
"case","    0.000000","1.443304e+02"
"case","    0.000000","3.162291e+02"
"case","    0.000000","5.307739e+02"
"case","9.809206e-01","3.237401e+02"
"case","    2.170539","4.240975e+02"
