# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:10
# SEK
#----------------------------

"status","4017","ENST00000534625.1"
"case","1.370846e+01","4.853988e+00"
"control","   13.922515","2.237515e+01"
"case","8.623812e+00","2.791743e+01"
"control","1.556201e+01","4.889834e+01"
"case","1.918886e+01","5.486221e+01"
"control","0.000000e+00","5.749069e+01"
"case","1.661061e+02","0.000000e+00"
"control","9.097564e+00","7.324816e+01"
"case","1.508548e+00","4.185721e+01"
"case","0.000000e+00","5.003961e+01"
"case","    0.000000","5.957438e+01"
"control","    0.000000","5.651859e+01"
"case","   21.602348","0.000000e+00"
"control","    3.131746","3.191635e+01"
"case","    0.000000","4.918810e+01"
"control","   11.326228","3.597181e+01"
"case","2.726470e+00","3.609186e+01"
"case","9.250488e-01","4.649559e+01"
"control","    0.00000","4.705457e+01"
"case","    0.000000","5.584971e+01"
"control","   13.586250","4.539684e+01"
"case","    0.000000","5.389092e+01"
"case","0.000000e+00","5.675190e+01"
"control","7.116339e+01","0.000000e+00"
"control","5.693622e+00","3.558284e+01"
"case","    0.000000","3.540903e+01"
"control","   10.749525","6.209537e+01"
"case","    1.679327","3.801203e+01"
"case","4.834736e+00","5.242076e+01"
"case","    0.000000","     35.9424"
"case","0.000000e+00","3.835454e+01"
"case","1.900022e+00","3.037235e+01"
"control","    1.181335","4.833289e+01"
"control","    0.000000","4.847710e+01"
"control","    1.927097","7.780854e+01"
"case","    0.000000","3.531924e+01"
"control","    1.020431","5.079674e+01"
"control","    0.000000","2.308271e+01"
"control","1.981125e+00","3.577975e+01"
"case","    1.091845","5.204890e+01"
"control","    0.000000","4.461418e+01"
"case","    0.000000","3.947002e+01"
"case","    0.000000","4.495646e+01"
"case","    8.700326","5.251800e+01"
"control","6.702500e+00","3.048933e+01"
"case","2.771022e+01","1.472694e+01"
"case","    3.240942","3.443122e+01"
"control","7.529037e-01","5.156338e+01"
"case","    0.000000","3.361733e+01"
"case","3.335866e+00","4.101388e+01"
"control","    9.227730","5.363157e+01"
"case","    0.000000","5.357767e+01"
"control","    7.140065","6.688455e+01"
"case","    0.000000","5.998145e+01"
"case","    0.000000","4.546641e+01"
"case","    1.080163","4.129075e+01"
"case","4.904603e+00","4.911919e+01"
"case","    3.617565","4.050931e+01"
