# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:10
# SEK
#----------------------------

"status","3184","ENST00000503393.6"
"case","1.713558e+01","1.990135e+02"
"control","    3.212888","3.657476e+02"
"case","1.121096e+01","2.814379e+02"
"control","2.122093e+00","2.510601e+02"
"case","1.599072e+00","3.111857e+02"
"control","0.000000e+00","2.397484e+02"
"case","2.856862e+00","8.110924e+02"
"control","0.000000e+00","2.473732e+02"
"case","7.542741e-01","3.740573e+02"
"case","1.300664e+00","3.433968e+02"
"case","    0.000000","5.159910e+02"
"control","    0.000000","5.189434e+02"
"case","   94.368152","4.529850e+00"
"control","    0.000000","6.953205e+02"
"case","    3.847082","5.392130e+02"
"control","    1.415779","5.414219e+02"
"case","1.817646e+00","6.539846e+02"
"case","1.110059e+01","4.859539e+02"
"control","    0.00000","5.456680e+02"
"case","    2.098674","4.155876e+02"
"control","    0.000000","4.339630e+02"
"case","    0.000000","4.722306e+02"
"case","1.846062e+00","3.987374e+02"
"control","0.000000e+00","1.323438e+01"
"control","4.744685e+00","7.237702e+02"
"case","    0.000000","6.563625e+02"
"control","    2.687381","5.137891e+02"
"case","    6.717306","7.291398e+02"
"case","0.000000e+00","6.319215e+02"
"case","    3.359339","    689.6448"
"case","1.394901e+01","2.876590e+02"
"case","9.500108e-01","6.016618e+02"
"control","    0.000000","6.049667e+02"
"control","    0.000000","7.180099e+02"
"control","    0.000000","8.573348e+02"
"case","    2.349239","6.463422e+02"
"control","    4.081724","5.333657e+02"
"control","    0.000000","4.245819e+02"
"control","6.636769e+01","6.748458e+02"
"case","    2.183691","5.580325e+02"
"control","    2.623048","5.515072e+02"
"case","    1.380711","5.817130e+02"
"case","    0.000000","5.650410e+02"
"case","    0.000000","5.792202e+02"
"control","0.000000e+00","7.539757e+02"
"case","1.955110e+02","1.030886e+02"
"case","    0.000000","4.738035e+02"
"control","0.000000e+00","5.291106e+02"
"case","    0.000000","5.255782e+02"
"case","8.339664e-01","4.774272e+02"
"control","    0.000000","4.432985e+02"
"case","    8.446444","3.632384e+02"
"control","    1.020009","3.121279e+01"
"case","    0.000000","7.338356e+02"
"case","    0.000000","4.594143e+02"
"case","    0.000000","5.472902e+02"
"case","9.809206e-01","4.584458e+02"
"case","    2.170539","5.296218e+02"
