# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:08
# SEK
#----------------------------

"status","3184","ENST00000481944.1"
"case","1.713558e+01","4.853988e+01"
"control","    3.212888","4.905320e+01"
"case","1.121096e+01","5.281677e+01"
"control","2.122093e+00","4.889834e+01"
"case","1.599072e+00","6.205726e+01"
"control","0.000000e+00","5.871390e+01"
"case","2.856862e+00","0.000000e+00"
"control","0.000000e+00","3.469649e+01"
"case","7.542741e-01","5.381641e+01"
"case","1.300664e+00","4.128268e+01"
"case","    0.000000","6.053526e+01"
"control","    0.000000","3.596637e+01"
"case","   94.368152","0.000000e+00"
"control","    0.000000","7.067192e+01"
"case","    3.847082","5.290041e+01"
"control","    1.415779","5.441890e+01"
"case","1.817646e+00","7.795843e+01"
"case","1.110059e+01","7.049331e+01"
"control","    0.00000","6.439047e+01"
"case","    2.098674","5.092180e+01"
"control","    0.000000","7.848267e+01"
"case","    0.000000","8.586012e+01"
"case","1.846062e+00","6.485931e+01"
"control","0.000000e+00","2.646875e+01"
"control","4.744685e+00","7.646526e+01"
"case","    0.000000","5.440900e+01"
"control","    2.687381","6.009230e+01"
"case","    6.717306","3.686015e+01"
"case","0.000000e+00","4.595793e+01"
"case","    3.359339","     53.9136"
"case","1.394901e+01","9.588635e+00"
"case","9.500108e-01","5.351319e+01"
"control","    0.000000","3.222193e+01"
"control","    0.000000","1.024422e+02"
"control","    0.000000","5.619506e+01"
"case","    2.349239","5.827675e+01"
"control","    4.081724","7.438094e+01"
"control","    0.000000","9.792664e+01"
"control","6.636769e+01","1.401374e+02"
"case","    2.183691","5.716846e+01"
"control","    2.623048","6.739589e+01"
"case","    1.380711","4.604836e+01"
"case","    0.000000","6.082344e+01"
"case","    0.000000","5.327913e+01"
"control","0.000000e+00","5.780268e+01"
"case","1.955110e+02","5.448966e+02"
"case","    0.000000","5.538935e+01"
"control","0.000000e+00","5.566502e+01"
"case","    0.000000","7.051439e+01"
"case","8.339664e-01","4.678146e+01"
"control","    0.000000","5.195559e+01"
"case","    8.446444","5.811815e+01"
"control","    1.020009","2.675382e+02"
"case","    0.000000","4.873493e+01"
"case","    0.000000","6.786032e+01"
"case","    0.000000","5.480409e+01"
"case","9.809206e-01","8.260955e+01"
"case","    2.170539","6.351460e+01"
