# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:17
# SEK
#----------------------------

"status","4017","ENST00000519728.5"
"case","1.370846e+01","1.485320e+03"
"control","   13.922515","1.333903e+03"
"case","8.623812e+00","1.000500e+03"
"control","1.556201e+01","5.787520e+02"
"case","1.918886e+01","9.776266e+02"
"control","0.000000e+00","4.837780e+02"
"case","1.661061e+02","1.778711e+02"
"control","9.097564e+00","7.832412e+02"
"case","1.508548e+00","8.790014e+02"
"case","0.000000e+00","8.932070e+02"
"case","    0.000000","7.254623e+02"
"control","    0.000000","9.495123e+02"
"case","   21.602348","1.549209e+03"
"control","    3.131746","1.531985e+03"
"case","    0.000000","7.081231e+02"
"control","   11.326228","9.795402e+02"
"case","2.726470e+00","1.107298e+03"
"case","9.250488e-01","1.486359e+03"
"control","    0.00000","7.999278e+02"
"case","    0.000000","6.488423e+02"
"control","   13.586250","1.012580e+03"
"case","    0.000000","1.100654e+03"
"case","0.000000e+00","8.262192e+02"
"control","7.116339e+01","7.278907e+02"
"control","5.693622e+00","1.521734e+03"
"case","    0.000000","6.235444e+02"
"control","   10.749525","1.097686e+03"
"case","    1.679327","1.141513e+03"
"case","4.834736e+00","1.235119e+03"
"case","    0.000000","    641.3472"
"case","0.000000e+00","6.328499e+02"
"case","1.900022e+00","1.328429e+03"
"control","    1.181335","7.523820e+02"
"control","    0.000000","8.515506e+02"
"control","    1.927097","6.440818e+02"
"case","    0.000000","1.284738e+03"
"control","    1.020431","1.151090e+03"
"control","    0.000000","9.100183e+02"
"control","1.981125e+00","6.688825e+02"
"case","    1.091845","1.301222e+03"
"control","    0.000000","7.385071e+02"
"case","    0.000000","8.401476e+02"
"case","    0.000000","1.538216e+03"
"case","    8.700326","1.151590e+03"
"control","6.702500e+00","2.078991e+03"
"case","2.771022e+01","5.890774e+02"
"case","    3.240942","1.428147e+03"
"control","7.529037e-01","8.420066e+02"
"case","    0.000000","1.461124e+03"
"case","3.335866e+00","1.527126e+03"
"control","    9.227730","1.263694e+03"
"case","    0.000000","8.072974e+02"
"control","    7.140065","5.261585e+02"
"case","    0.000000","1.477043e+03"
"case","    0.000000","7.322128e+02"
"case","    1.080163","1.197432e+03"
"case","4.904603e+00","1.416270e+03"
"case","    3.617565","1.415825e+03"
