# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:12
# SEK
#----------------------------

"status","3184","ENST00000647988.1"
"case","1.713558e+01","0.000000e+00"
"control","    3.212888","3.356272e+01"
"case","1.121096e+01","8.299778e+00"
"control","2.122093e+00","5.108782e+00"
"case","1.599072e+00","1.169195e+01"
"control","0.000000e+00","9.174046e+00"
"case","2.856862e+00","0.000000e+00"
"control","0.000000e+00","1.542066e+01"
"case","7.542741e-01","2.059640e+01"
"case","1.300664e+00","2.314332e+01"
"case","    0.000000","3.266982e+01"
"control","    0.000000","3.699398e+01"
"case","   94.368152","0.000000e+00"
"control","    0.000000","2.887670e+01"
"case","    3.847082","1.670539e+01"
"control","    1.415779","3.689417e+01"
"case","1.817646e+00","2.598614e+01"
"case","1.110059e+01","3.599658e+01"
"control","    0.00000","3.136972e+01"
"case","    2.098674","2.874618e+01"
"control","    0.000000","2.769976e+01"
"case","    0.000000","2.100833e+01"
"case","1.846062e+00","2.284817e+01"
"control","0.000000e+00","0.000000e+00"
"control","4.744685e+00","5.072448e+01"
"case","    0.000000","2.418178e+01"
"control","    2.687381","2.704153e+01"
"case","    6.717306","3.686015e+01"
"case","0.000000e+00","2.585133e+01"
"case","    3.359339","     32.5728"
"case","1.394901e+01","0.000000e+00"
"case","9.500108e-01","3.760386e+01"
"control","    0.000000","1.611096e+01"
"control","    0.000000","4.298913e+01"
"control","    0.000000","4.034517e+01"
"case","    2.349239","3.620223e+01"
"control","    4.081724","2.811962e+01"
"control","    0.000000","3.917066e+01"
"control","6.636769e+01","6.758397e+01"
"case","    2.183691","4.180977e+01"
"control","    2.623048","3.702028e+01"
"case","    1.380711","2.913264e+01"
"case","    0.000000","3.878596e+01"
"case","    0.000000","3.272861e+01"
"control","0.000000e+00","4.509880e+01"
"case","1.955110e+02","0.000000e+00"
"case","    0.000000","2.769468e+01"
"control","0.000000e+00","3.515685e+01"
"case","    0.000000","4.263661e+01"
"case","8.339664e-01","4.870398e+01"
"control","    0.000000","3.519572e+01"
"case","    8.446444","1.907002e+01"
"control","    1.020009","9.363838e+01"
"case","    0.000000","4.967214e+01"
"case","    0.000000","2.714413e+01"
"case","    0.000000","2.927890e+01"
"case","9.809206e-01","3.944420e+01"
"case","    2.170539","3.850885e+01"
