# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:14
# SEK
#----------------------------

"status","3184","ENST00000496250.5"
"case","1.713558e+01","2.426994e+01"
"control","    3.212888","1.292595e+03"
"case","1.121096e+01","9.831464e+02"
"control","2.122093e+00","4.524921e+02"
"case","1.599072e+00","8.786948e+02"
"control","0.000000e+00","4.134437e+02"
"case","2.856862e+00","0.000000e+00"
"control","0.000000e+00","4.703303e+02"
"case","7.542741e-01","5.879941e+02"
"case","1.300664e+00","5.904674e+02"
"case","    0.000000","3.372679e+02"
"control","    0.000000","5.353852e+02"
"case","   94.368152","0.000000e+00"
"control","    0.000000","7.067192e+02"
"case","    3.847082","4.000014e+02"
"control","    1.415779","4.759348e+02"
"case","1.817646e+00","5.356033e+02"
"case","1.110059e+01","5.474480e+02"
"control","    0.00000","4.144105e+02"
"case","    2.098674","3.704150e+02"
"control","    0.000000","4.047243e+02"
"case","    0.000000","4.384346e+02"
"case","1.846062e+00","4.230596e+02"
"control","0.000000e+00","6.220157e+02"
"control","4.744685e+00","5.057306e+02"
"case","    0.000000","4.205902e+02"
"control","    2.687381","4.166399e+02"
"case","    6.717306","5.171939e+02"
"case","0.000000e+00","7.159383e+02"
"case","    3.359339","    357.1776"
"case","1.394901e+01","2.556969e+01"
"case","9.500108e-01","6.732538e+02"
"control","    0.000000","3.262470e+02"
"control","    0.000000","5.597733e+02"
"control","    0.000000","5.417780e+02"
"case","    2.349239","6.083740e+02"
"control","    4.081724","4.898257e+02"
"control","    0.000000","3.070700e+02"
"control","6.636769e+01","1.982794e+03"
"case","    2.183691","4.692933e+02"
"control","    2.623048","4.670250e+02"
"case","    1.380711","4.802186e+02"
"case","    0.000000","6.417314e+02"
"case","    0.000000","4.665729e+02"
"control","0.000000e+00","1.478732e+03"
"case","1.955110e+02","7.363468e+01"
"case","    0.000000","4.161686e+02"
"control","0.000000e+00","4.400466e+02"
"case","    0.000000","5.542759e+02"
"case","8.339664e-01","6.985177e+02"
"control","    0.000000","4.575444e+02"
"case","    8.446444","4.004703e+02"
"control","    1.020009","5.832333e+03"
"case","    0.000000","6.522983e+02"
"case","    0.000000","3.827322e+02"
"case","    0.000000","3.881331e+02"
"case","9.809206e-01","5.417996e+02"
"case","    2.170539","5.931364e+02"
